enrollment_id,learner_id,course_id,enroll_date,completion_date,is_completed,progress_pct,time_spent_hours,video_watch_pct,quiz_score_avg,num_quiz_attempts,assignments_completed,user_rating,days_to_complete
ENR002319,LRN00780,CRS0002,2024-07-23,,0,19,6.3,5.7,,0,2,,
ENR002320,LRN00780,CRS0161,2024-06-26,,0,23,17.0,15.9,79.6,1,6,,
ENR002321,LRN00780,CRS0030,2024-06-10,,0,40,29.8,43.7,40.4,2,12,,
ENR002322,LRN00780,CRS0010,2024-07-17,,0,13,1.2,10.0,,0,0,,
ENR002323,LRN00780,CRS0021,2024-07-07,,0,20,2.9,11.8,,0,2,,
ENR002324,LRN00780,CRS0003,2024-08-31,,0,1,0.1,0.0,,0,0,,
ENR002325,LRN00780,CRS0165,2024-04-12,2025-11-09,1,100,98.9,100.0,38.3,5,32,4.2,576.0
ENR002326,LRN00780,CRS0035,2024-04-10,,0,10,0.9,0.0,,0,0,,
ENR002327,LRN00780,CRS0014,2024-03-30,2024-07-22,1,100,20.0,100.0,58.2,5,8,4.6,114.0
ENR002328,LRN00780,CRS0142,2024-04-05,,0,27,5.6,19.7,81.9,1,3,,
ENR002329,LRN00780,CRS0032,2024-03-17,,0,18,2.4,14.1,,0,1,,
ENR002330,LRN00780,CRS0012,2024-08-19,2024-11-08,1,100,14.2,86.1,49.5,5,8,4.0,81.0
ENR002331,LRN00781,CRS0186,2024-10-27,,0,34,8.5,35.8,43.1,1,5,,
ENR002332,LRN00782,CRS0025,2025-04-12,2025-05-02,1,100,14.9,98.7,52.9,5,5,3.9,20.0
ENR002333,LRN00782,CRS0031,2025-04-22,,0,29,16.9,24.0,79.1,1,9,,
ENR002334,LRN00782,CRS0186,2024-11-13,2025-01-14,1,100,32.1,100.0,38.0,5,16,3.6,62.0
ENR002335,LRN00783,CRS0067,2024-10-14,2024-11-08,1,100,33.8,100.0,70.0,5,12,4.9,25.0
ENR002336,LRN00783,CRS0190,2024-11-19,2024-12-29,1,100,34.4,100.0,63.9,5,15,4.1,40.0
ENR002337,LRN00783,CRS0023,2024-12-29,2025-02-27,1,100,63.6,87.2,76.9,5,21,4.3,60.0
ENR002338,LRN00783,CRS0100,2025-01-20,,0,42,5.5,36.2,80.6,2,4,,
ENR002339,LRN00783,CRS0167,2025-01-25,,0,22,1.3,36.9,50.0,1,1,,
ENR002340,LRN00784,CRS0004,2025-07-30,,0,35,23.8,49.2,63.7,1,10,,
ENR002341,LRN00784,CRS0020,2025-06-02,,0,24,14.4,19.1,56.3,1,6,,
ENR002342,LRN00784,CRS0007,2025-06-07,2025-06-18,1,100,16.4,96.3,84.1,5,9,3.8,11.0
ENR002343,LRN00784,CRS0014,2025-06-23,,0,55,11.5,59.0,73.8,2,4,,
ENR002344,LRN00785,CRS0127,2025-05-09,,0,16,5.0,28.5,,0,2,,
ENR002345,LRN00786,CRS0123,2024-07-16,2024-11-25,1,100,72.7,92.2,65.3,5,24,4.3,132.0
ENR002346,LRN00787,CRS0001,2025-10-19,2025-11-02,1,100,11.1,100.0,84.9,5,4,4.4,14.0
ENR002347,LRN00788,CRS0193,2024-05-03,,0,13,5.0,17.0,,0,2,,
ENR002348,LRN00789,CRS0189,2024-09-23,2024-12-31,1,100,99.1,96.0,42.8,5,34,4.4,99.0
ENR002349,LRN00789,CRS0162,2024-07-10,,0,6,0.3,7.8,,0,0,,
ENR002350,LRN00789,CRS0186,2024-09-27,,0,20,4.9,24.9,,0,3,,
ENR002351,LRN00789,CRS0164,2024-06-24,,0,29,7.8,16.4,81.5,1,3,,
ENR002352,LRN00789,CRS0179,2024-04-29,,0,12,1.4,2.8,,0,1,,
ENR002353,LRN00790,CRS0192,2024-05-21,,0,2,1.2,5.2,,0,0,,
ENR002354,LRN00790,CRS0157,2024-05-26,,0,29,8.7,32.2,51.0,1,4,,
ENR002355,LRN00790,CRS0053,2024-08-28,2024-09-02,1,100,8.8,88.6,64.1,5,4,4.8,5.0
ENR002356,LRN00791,CRS0147,2024-09-29,,0,35,4.9,26.1,75.0,1,4,,
ENR002357,LRN00792,CRS0052,2024-11-06,,0,24,7.6,34.8,53.4,1,4,,
ENR002358,LRN00792,CRS0190,2024-08-22,2024-09-18,1,100,34.8,100.0,62.6,5,15,4.4,27.0
ENR002359,LRN00792,CRS0001,2024-10-26,,0,9,0.5,19.5,,0,0,,
ENR002360,LRN00792,CRS0147,2024-12-06,2024-12-30,1,100,26.3,93.8,91.1,5,12,3.9,24.0
ENR002361,LRN00792,CRS0165,2024-12-09,2025-02-12,1,100,90.6,100.0,53.4,5,32,4.1,65.0
ENR002362,LRN00792,CRS0137,2024-09-23,2024-11-12,1,100,76.5,100.0,59.5,5,32,3.4,50.0
ENR002363,LRN00792,CRS0200,2025-01-29,2025-03-01,1,100,38.6,86.9,79.8,5,14,4.2,31.0
ENR002364,LRN00792,CRS0191,2024-12-02,,0,30,3.1,42.9,81.9,1,2,,
ENR002365,LRN00793,CRS0110,2025-02-02,,0,38,5.3,34.6,63.7,1,3,,
ENR002366,LRN00793,CRS0087,2025-02-14,2025-03-12,1,100,37.1,90.0,81.2,5,13,4.5,26.0
ENR002367,LRN00793,CRS0071,2025-01-28,,0,3,0.1,11.1,,0,0,,
ENR002368,LRN00794,CRS0106,2024-09-16,,0,45,12.3,31.1,75.8,2,5,,
ENR002369,LRN00794,CRS0098,2025-01-20,2025-01-28,1,100,16.7,100.0,66.3,5,9,4.0,8.0
ENR002370,LRN00794,CRS0114,2024-12-01,,0,8,2.0,23.0,,0,1,,
ENR002371,LRN00794,CRS0092,2024-09-25,2024-10-16,1,100,43.5,88.0,57.3,5,17,4.1,21.0
ENR002372,LRN00794,CRS0198,2024-10-06,2024-10-22,1,100,33.0,100.0,86.2,5,12,4.6,16.0
ENR002373,LRN00794,CRS0104,2024-09-19,2024-09-22,1,100,6.3,100.0,56.0,5,2,4.1,3.0
ENR002374,LRN00794,CRS0103,2024-12-17,,0,9,3.6,21.7,,0,2,,
ENR002375,LRN00794,CRS0120,2024-12-30,2025-01-01,1,100,5.2,85.9,56.8,5,3,4.9,2.0
ENR002376,LRN00794,CRS0109,2025-01-14,,0,9,2.2,0.0,,0,1,,
ENR002377,LRN00794,CRS0108,2024-09-21,,0,3,0.8,0.0,,0,0,,
ENR002378,LRN00794,CRS0111,2024-11-10,,0,16,10.6,9.9,,0,4,,
ENR002379,LRN00794,CRS0089,2024-11-02,,0,19,4.8,31.1,,0,2,,
ENR002380,LRN00794,CRS0110,2024-09-17,2024-09-25,1,100,17.2,94.8,35.8,5,9,3.2,8.0
ENR002381,LRN00794,CRS0160,2024-10-06,2024-11-02,1,100,51.3,95.8,60.6,5,24,4.3,27.0
ENR002382,LRN00795,CRS0177,2024-06-07,,0,10,1.7,7.7,,0,0,,
ENR002383,LRN00795,CRS0182,2024-06-08,,0,34,1.4,42.9,76.6,1,1,,
ENR002384,LRN00795,CRS0184,2024-04-21,,0,43,20.4,28.4,82.3,2,11,,
ENR002385,LRN00796,CRS0055,2025-03-12,,0,37,11.3,36.9,51.6,1,7,,
ENR002386,LRN00796,CRS0183,2025-01-16,,0,1,0.3,12.2,,0,0,,
ENR002387,LRN00796,CRS0084,2024-12-31,,0,31,3.7,26.0,91.3,1,1,,
ENR002388,LRN00796,CRS0049,2025-02-16,2025-09-01,1,100,50.5,95.7,55.0,5,23,4.3,197.0
ENR002389,LRN00796,CRS0043,2025-02-12,,0,18,5.6,25.2,,0,2,,
ENR002390,LRN00796,CRS0032,2025-05-26,,0,39,7.9,42.9,67.2,1,3,,
ENR002391,LRN00797,CRS0059,2024-06-11,,0,65,9.0,50.9,65.5,3,6,,
ENR002392,LRN00797,CRS0089,2024-06-24,,0,11,2.5,9.0,,0,1,,
ENR002393,LRN00798,CRS0062,2024-08-25,,0,21,3.6,13.6,76.3,1,1,,
ENR002394,LRN00798,CRS0099,2024-08-01,,0,18,1.0,23.7,,0,0,,
ENR002395,LRN00799,CRS0173,2024-10-04,,0,25,14.9,35.4,59.5,1,6,,
ENR002396,LRN00800,CRS0040,2025-05-17,,0,17,7.9,24.6,,0,3,,
ENR002397,LRN00800,CRS0170,2025-08-19,,0,33,1.7,40.4,36.7,1,1,,
ENR002398,LRN00800,CRS0034,2025-06-02,,0,16,7.8,5.1,,0,4,,
ENR002399,LRN00800,CRS0018,2025-07-20,,0,19,1.7,23.3,,0,1,,
ENR002400,LRN00800,CRS0023,2025-07-01,,0,38,18.8,47.5,58.7,1,8,,
ENR002401,LRN00800,CRS0013,2025-06-18,,0,27,8.1,17.3,65.0,1,3,,
ENR002402,LRN00800,CRS0122,2025-09-11,,0,33,25.0,43.9,44.6,1,11,,
ENR002403,LRN00800,CRS0009,2025-08-04,,0,65,17.4,76.1,51.3,3,13,,
ENR002404,LRN00800,CRS0019,2025-10-03,2026-04-12,1,100,45.1,87.4,79.7,5,20,3.2,191.0
ENR002405,LRN00800,CRS0021,2025-08-02,,0,5,1.2,0.0,,0,0,,
ENR002406,LRN00801,CRS0002,2025-09-11,2025-10-25,1,100,39.5,100.0,84.4,5,14,4.9,44.0
ENR002407,LRN00801,CRS0115,2025-06-14,,0,41,9.0,36.0,55.7,2,5,,
ENR002408,LRN00802,CRS0117,2025-01-09,2025-04-03,1,100,66.7,100.0,86.1,5,28,4.4,84.0
ENR002409,LRN00802,CRS0096,2025-01-28,,0,49,7.2,36.9,60.6,2,3,,
ENR002410,LRN00802,CRS0097,2025-02-11,,0,44,4.5,53.4,83.6,2,2,,
ENR002411,LRN00802,CRS0113,2024-12-12,2024-12-27,1,100,12.7,86.3,76.3,5,8,2.7,15.0
ENR002412,LRN00803,CRS0045,2025-09-09,2025-10-04,1,100,13.2,100.0,82.1,5,6,2.9,25.0
ENR002413,LRN00803,CRS0049,2025-10-11,,0,37,13.5,47.2,57.2,1,8,,
ENR002414,LRN00803,CRS0062,2025-08-02,,0,13,1.0,22.1,,0,0,,
ENR002415,LRN00803,CRS0058,2025-08-05,,0,36,12.8,35.5,71.6,1,9,,
ENR002416,LRN00803,CRS0162,2025-07-23,,0,39,1.7,29.4,74.5,1,1,,
ENR002417,LRN00803,CRS0061,2025-08-15,,0,51,22.6,36.4,81.2,2,13,,
ENR002418,LRN00804,CRS0188,2025-03-20,2025-04-11,1,100,21.9,90.2,64.7,5,12,3.3,22.0
ENR002419,LRN00804,CRS0167,2025-02-11,2025-02-15,1,100,5.8,100.0,67.5,5,4,4.6,4.0
ENR002420,LRN00804,CRS0073,2025-06-28,2025-07-21,1,100,41.5,100.0,60.0,5,16,4.0,23.0
ENR002421,LRN00804,CRS0181,2025-05-14,,0,36,14.0,27.1,90.6,1,7,,
ENR002422,LRN00804,CRS0163,2025-07-22,2025-08-01,1,100,13.2,89.3,60.6,5,6,4.2,10.0
ENR002423,LRN00804,CRS0171,2025-07-13,,0,4,0.5,3.1,,0,0,,
ENR002424,LRN00804,CRS0161,2025-04-20,2025-06-26,1,100,83.4,100.0,59.5,5,30,3.3,67.0
ENR002425,LRN00804,CRS0123,2025-02-17,,0,16,10.6,20.9,,0,3,,
ENR002426,LRN00804,CRS0180,2025-03-12,2025-05-02,1,100,74.4,100.0,49.8,5,25,3.5,51.0
ENR002427,LRN00804,CRS0106,2025-03-14,2025-04-05,1,100,31.6,100.0,21.2,5,12,4.7,22.0
ENR002428,LRN00804,CRS0186,2025-04-08,2025-05-09,1,100,37.5,100.0,50.7,5,16,4.0,31.0
ENR002429,LRN00804,CRS0175,2025-05-09,2025-05-16,1,100,8.4,100.0,78.3,5,4,4.8,7.0
ENR002430,LRN00804,CRS0184,2025-02-24,,0,11,6.2,13.7,,0,2,,
ENR002431,LRN00804,CRS0194,2025-06-21,,0,16,14.0,29.1,,0,5,,
ENR002432,LRN00804,CRS0148,2025-08-03,2025-08-07,1,100,6.0,94.3,43.2,5,4,3.9,4.0
ENR002433,LRN00805,CRS0132,2024-10-30,,0,20,1.8,13.8,,0,1,,
ENR002434,LRN00805,CRS0195,2024-11-12,2025-02-09,1,100,50.4,88.4,62.0,5,21,4.8,89.0
ENR002435,LRN00805,CRS0192,2025-02-28,,0,9,7.4,11.3,,0,2,,
ENR002436,LRN00805,CRS0191,2025-03-04,,0,37,3.9,42.6,33.2,1,2,,
ENR002437,LRN00805,CRS0161,2024-11-02,,0,14,5.9,21.6,,0,4,,
ENR002438,LRN00805,CRS0124,2024-10-12,,0,28,7.4,40.7,64.9,1,6,,
ENR002439,LRN00805,CRS0200,2025-02-16,,0,3,1.0,9.3,,0,0,,
ENR002440,LRN00806,CRS0126,2025-12-08,2025-12-15,1,100,13.7,87.6,71.0,5,7,3.9,7.0
ENR002441,LRN00806,CRS0147,2026-03-22,,0,37,6.0,43.2,86.7,1,4,,
ENR002442,LRN00806,CRS0136,2025-11-15,2025-12-20,1,100,73.6,100.0,53.3,5,28,4.6,35.0
ENR002443,LRN00806,CRS0140,2026-02-21,,0,35,7.2,23.7,73.4,1,5,,
ENR002444,LRN00806,CRS0156,2025-10-15,2025-10-19,1,100,10.1,89.3,91.9,5,4,3.7,4.0
ENR002445,LRN00807,CRS0101,2025-04-03,,0,15,1.2,19.3,,0,1,,
ENR002446,LRN00807,CRS0109,2025-02-21,,0,14,3.6,26.4,,0,1,,
ENR002447,LRN00807,CRS0137,2025-05-03,,0,14,10.3,7.3,,0,4,,
ENR002448,LRN00807,CRS0100,2025-05-30,2025-07-21,1,100,22.2,99.5,57.8,5,10,3.6,52.0
ENR002449,LRN00807,CRS0096,2025-07-25,,0,62,7.8,47.7,69.4,3,4,,
ENR002450,LRN00807,CRS0120,2025-04-27,,0,8,0.3,17.4,,0,0,,
ENR002451,LRN00807,CRS0112,2025-06-15,2025-06-30,1,100,7.5,98.2,56.0,5,4,4.2,15.0
ENR002452,LRN00807,CRS0102,2025-08-05,,0,53,19.6,60.9,81.6,2,13,,
ENR002453,LRN00807,CRS0174,2025-04-13,2025-10-04,1,100,83.8,100.0,62.1,5,33,3.8,174.0
ENR002454,LRN00807,CRS0095,2025-03-19,,0,49,41.1,59.2,76.8,2,14,,
ENR002455,LRN00807,CRS0141,2025-04-12,,0,48,37.5,37.6,85.0,2,14,,
ENR002456,LRN00807,CRS0153,2025-05-07,,0,57,32.9,50.9,31.9,2,16,,
ENR002457,LRN00807,CRS0089,2025-07-21,,0,27,8.4,23.8,55.2,1,3,,
ENR002458,LRN00808,CRS0101,2024-07-19,,0,34,2.0,28.5,79.8,1,2,,
ENR002459,LRN00809,CRS0043,2024-07-03,2024-07-29,1,100,29.1,100.0,61.1,5,16,2.9,26.0
ENR002460,LRN00809,CRS0067,2024-05-03,2024-05-27,1,100,33.4,100.0,88.2,5,12,3.0,24.0
ENR002461,LRN00809,CRS0075,2024-07-24,2024-09-07,1,100,85.2,98.5,81.2,5,28,4.3,45.0
ENR002462,LRN00809,CRS0032,2024-08-07,,0,59,10.7,65.1,64.2,2,5,,
ENR002463,LRN00810,CRS0004,2025-04-06,,0,15,7.2,20.9,,0,4,,
ENR002464,LRN00810,CRS0006,2025-05-01,,0,43,2.6,29.3,95.6,2,1,,
ENR002465,LRN00810,CRS0016,2025-06-15,,0,30,12.7,39.9,75.2,1,5,,
ENR002466,LRN00810,CRS0036,2025-06-02,2025-06-26,1,100,16.5,97.9,72.2,5,7,3.0,24.0
ENR002467,LRN00810,CRS0021,2025-01-03,,0,39,5.9,26.1,67.8,1,4,,
ENR002468,LRN00811,CRS0004,2024-04-28,,0,46,31.3,36.8,62.8,2,13,,
ENR002469,LRN00811,CRS0174,2024-05-25,,0,9,4.5,0.0,,0,3,,
ENR002470,LRN00812,CRS0123,2025-05-27,2025-11-25,1,100,60.4,100.0,91.1,5,24,4.2,182.0
ENR002471,LRN00812,CRS0102,2025-06-20,,0,19,13.4,22.8,,0,5,,
ENR002472,LRN00812,CRS0179,2025-08-06,2025-10-15,1,100,23.1,100.0,58.7,5,10,4.3,70.0
ENR002473,LRN00813,CRS0009,2025-08-22,2025-10-02,1,100,53.4,100.0,66.4,5,20,3.6,41.0
ENR002474,LRN00814,CRS0190,2024-04-23,2024-05-26,1,100,43.4,100.0,65.9,5,15,3.8,33.0
ENR002475,LRN00814,CRS0174,2024-05-15,2024-08-03,1,100,74.5,100.0,55.2,5,33,4.6,80.0
ENR002476,LRN00815,CRS0085,2025-08-18,,0,20,4.8,15.5,,0,2,,
ENR002477,LRN00816,CRS0169,2024-12-08,,0,19,2.6,11.8,,0,1,,
ENR002478,LRN00817,CRS0162,2025-04-25,,0,30,1.1,18.5,48.5,1,1,,
ENR002479,LRN00818,CRS0020,2025-06-07,,0,23,11.5,8.6,76.9,1,5,,
ENR002480,LRN00819,CRS0059,2026-03-27,,0,31,3.5,38.6,61.3,1,2,,
ENR002481,LRN00819,CRS0074,2026-03-25,2026-07-14,1,100,62.6,100.0,55.0,5,24,2.4,111.0
ENR002482,LRN00820,CRS0033,2024-06-11,2024-08-19,1,100,72.1,100.0,78.9,5,32,4.0,69.0
ENR002483,LRN00820,CRS0005,2024-04-09,,0,45,16.7,57.9,74.5,2,10,,
ENR002484,LRN00821,CRS0188,2024-11-17,,0,36,8.5,49.6,73.7,1,4,,
ENR002485,LRN00822,CRS0149,2024-04-19,,0,24,1.4,19.9,75.7,1,0,,
ENR002486,LRN00822,CRS0182,2024-06-14,,0,15,0.8,22.9,,0,0,,
ENR002487,LRN00822,CRS0150,2024-06-10,2024-08-02,1,100,77.4,100.0,82.2,5,29,3.7,53.0
ENR002488,LRN00822,CRS0132,2024-05-21,2024-06-03,1,100,14.4,99.5,41.7,5,8,3.4,13.0
ENR002489,LRN00822,CRS0137,2024-04-03,,0,50,39.0,54.1,59.2,2,16,,
ENR002490,LRN00822,CRS0122,2024-08-25,,0,37,28.1,49.0,89.4,1,12,,
ENR002491,LRN00822,CRS0154,2024-09-29,,0,56,5.5,43.1,73.4,2,3,,
ENR002492,LRN00822,CRS0136,2024-04-15,2024-06-18,1,100,72.8,92.6,76.8,5,28,4.5,64.0
ENR002493,LRN00822,CRS0121,2024-07-06,2024-07-14,1,100,11.9,93.1,41.3,5,8,4.8,8.0
ENR002494,LRN00822,CRS0158,2024-05-14,2024-05-26,1,100,11.7,96.7,86.6,5,5,3.7,12.0
ENR002495,LRN00822,CRS0038,2024-08-22,,0,63,36.2,75.0,47.8,3,15,,
ENR002496,LRN00822,CRS0138,2024-09-13,,0,28,21.1,28.6,78.0,1,8,,
ENR002497,LRN00822,CRS0156,2024-07-14,2024-07-23,1,100,8.3,100.0,72.1,5,4,4.2,9.0
ENR002498,LRN00822,CRS0017,2024-06-16,2024-06-30,1,100,17.8,98.4,78.8,5,8,2.9,14.0
ENR002499,LRN00822,CRS0142,2024-08-07,2024-08-26,1,100,25.8,100.0,73.9,5,12,4.9,19.0
ENR002500,LRN00823,CRS0086,2024-08-18,2024-08-31,1,100,11.4,91.5,57.7,5,5,4.4,13.0
ENR002501,LRN00823,CRS0103,2024-06-04,,0,8,3.0,9.9,,0,1,,
ENR002502,LRN00824,CRS0200,2025-04-07,,0,27,9.9,35.0,48.5,1,3,,
ENR002503,LRN00824,CRS0169,2025-06-01,2025-07-01,1,100,22.5,89.6,64.6,5,9,4.6,30.0
ENR002504,LRN00825,CRS0074,2025-11-08,,0,48,15.0,56.6,61.8,2,11,,
ENR002505,LRN00826,CRS0169,2023-12-29,,0,0,0.0,3.6,,0,0,,
ENR002506,LRN00826,CRS0057,2024-01-01,,0,33,8.5,42.3,69.9,1,3,,
ENR002507,LRN00827,CRS0046,2024-05-28,,0,43,9.5,48.5,67.9,2,3,,
ENR002508,LRN00828,CRS0125,2024-10-10,,0,50,39.6,64.2,90.0,2,16,,
ENR002509,LRN00828,CRS0047,2024-11-11,2024-11-22,1,100,15.3,98.4,78.9,5,5,3.7,11.0
ENR002510,LRN00828,CRS0136,2024-06-26,2024-08-19,1,100,64.4,86.0,88.0,5,28,3.6,54.0
ENR002511,LRN00829,CRS0110,2025-09-25,,0,43,6.1,33.2,64.6,2,4,,
ENR002512,LRN00829,CRS0096,2025-11-07,,0,28,4.7,41.4,88.5,1,2,,
ENR002513,LRN00830,CRS0049,2024-06-02,,0,16,8.5,8.5,,0,3,,
ENR002514,LRN00830,CRS0054,2024-08-14,,0,21,5.1,19.3,80.2,1,4,,
ENR002515,LRN00830,CRS0074,2024-05-27,,0,29,18.9,36.1,81.7,1,7,,
ENR002516,LRN00830,CRS0058,2024-03-26,2024-05-19,1,100,77.8,100.0,52.4,5,27,4.7,54.0
ENR002517,LRN00830,CRS0048,2024-04-07,,0,38,19.7,46.0,66.7,1,8,,
ENR002518,LRN00831,CRS0148,2024-08-21,,0,28,1.4,42.2,50.8,1,1,,
ENR002519,LRN00832,CRS0111,2025-01-12,,0,14,4.8,21.4,,0,3,,
ENR002520,LRN00832,CRS0121,2024-09-23,,0,11,1.0,3.1,,0,0,,
ENR002521,LRN00833,CRS0039,2024-05-30,2024-09-08,1,100,59.8,99.7,37.8,5,29,4.0,101.0
ENR002522,LRN00833,CRS0021,2024-07-29,2024-08-24,1,100,20.6,91.1,67.8,5,11,3.5,26.0
ENR002523,LRN00833,CRS0111,2024-02-23,2024-05-28,1,100,66.8,85.6,30.6,5,27,3.6,95.0
ENR002524,LRN00833,CRS0014,2024-04-10,2024-05-12,1,100,20.7,100.0,67.8,5,8,4.7,32.0
ENR002525,LRN00834,CRS0103,2025-07-10,2025-11-19,1,100,56.2,89.8,81.6,5,23,4.8,132.0
ENR002526,LRN00835,CRS0106,2025-01-23,2025-02-12,1,100,28.3,93.2,39.7,5,12,4.6,20.0
ENR002527,LRN00835,CRS0095,2025-04-06,2025-06-24,1,100,82.1,97.4,58.8,5,30,4.0,79.0
ENR002528,LRN00835,CRS0096,2025-03-21,2025-04-01,1,100,16.0,100.0,55.2,5,8,4.1,11.0
ENR002529,LRN00835,CRS0101,2025-04-12,2025-04-22,1,100,10.6,100.0,67.6,5,7,4.5,10.0
ENR002530,LRN00835,CRS0147,2025-06-04,,0,7,2.1,0.0,,0,0,,
ENR002531,LRN00835,CRS0084,2025-04-28,,0,36,2.1,23.1,97.6,1,1,,
ENR002532,LRN00835,CRS0113,2025-03-23,2025-04-05,1,100,13.8,87.6,40.3,5,8,4.6,13.0
ENR002533,LRN00835,CRS0060,2025-04-01,,0,41,26.6,46.8,44.7,2,9,,
ENR002534,LRN00835,CRS0072,2025-04-11,,0,14,1.8,18.5,,0,1,,
ENR002535,LRN00835,CRS0081,2025-03-23,,0,31,12.8,33.9,86.6,1,6,,
ENR002536,LRN00836,CRS0143,2025-09-13,,0,28,1.4,24.1,85.7,1,1,,
ENR002537,LRN00836,CRS0046,2025-09-29,,0,22,3.2,31.2,64.1,1,1,,
ENR002538,LRN00836,CRS0133,2025-09-28,2025-10-09,1,100,8.1,100.0,42.2,5,4,4.3,11.0
ENR002539,LRN00836,CRS0184,2026-02-15,,0,58,36.8,57.4,88.4,2,14,,
ENR002540,LRN00836,CRS0136,2025-12-02,2026-03-05,1,100,64.2,95.0,54.9,5,28,4.8,93.0
ENR002541,LRN00836,CRS0021,2025-09-15,,0,3,0.6,0.0,,0,0,,
ENR002542,LRN00836,CRS0144,2026-03-06,,0,24,11.9,13.9,44.4,1,7,,
ENR002543,LRN00836,CRS0153,2025-12-21,2026-03-17,1,100,85.2,95.7,84.4,5,28,3.6,86.0
ENR002544,LRN00836,CRS0141,2026-02-05,,0,33,13.4,37.0,61.7,1,10,,
ENR002545,LRN00836,CRS0040,2026-01-14,2026-03-15,1,100,45.7,85.2,82.3,5,19,4.2,60.0
ENR002546,LRN00837,CRS0154,2025-09-17,,0,66,4.5,79.4,65.9,3,3,,
ENR002547,LRN00837,CRS0127,2025-10-06,,0,20,6.7,8.3,,0,3,,
ENR002548,LRN00837,CRS0146,2025-10-18,2025-11-23,1,100,10.9,95.9,45.0,5,4,3.6,36.0
ENR002549,LRN00837,CRS0121,2025-07-05,,0,13,1.0,26.2,,0,1,,
ENR002550,LRN00838,CRS0155,2023-12-26,2024-02-25,1,100,64.6,89.0,72.2,5,24,4.5,61.0
ENR002551,LRN00838,CRS0138,2024-03-03,2024-05-11,1,100,69.2,100.0,66.7,5,30,3.6,69.0
ENR002552,LRN00838,CRS0156,2023-12-04,2023-12-11,1,100,8.2,87.9,64.1,5,4,3.2,7.0
ENR002553,LRN00838,CRS0134,2023-11-16,2023-11-26,1,100,13.7,94.0,64.2,5,6,3.5,10.0
ENR002554,LRN00839,CRS0051,2025-10-31,,0,15,7.6,16.2,,0,4,,
ENR002555,LRN00839,CRS0005,2025-05-28,,0,44,22.7,39.8,42.9,2,10,,
ENR002556,LRN00839,CRS0087,2025-11-07,,0,26,4.0,30.2,43.9,1,3,,
ENR002557,LRN00840,CRS0006,2024-05-29,,0,55,2.3,64.3,68.7,2,1,,
ENR002558,LRN00841,CRS0059,2024-11-19,2025-01-17,1,100,13.6,100.0,69.3,5,9,4.3,59.0
ENR002559,LRN00841,CRS0127,2025-03-24,,0,30,8.2,22.3,68.5,1,4,,
ENR002560,LRN00842,CRS0042,2025-07-29,,0,12,6.6,12.3,,0,3,,
ENR002561,LRN00842,CRS0075,2025-09-08,,0,6,2.7,3.8,,0,1,,
ENR002562,LRN00842,CRS0061,2025-09-13,,0,39,26.2,29.9,48.0,1,10,,
ENR002563,LRN00843,CRS0077,2025-06-03,,0,30,10.5,36.2,56.3,1,6,,
ENR002564,LRN00843,CRS0130,2025-04-10,2025-05-29,1,100,19.4,100.0,61.4,5,11,4.6,49.0
ENR002565,LRN00843,CRS0055,2025-09-10,,0,9,5.0,3.8,,0,1,,
ENR002566,LRN00843,CRS0062,2025-05-25,,0,15,1.4,26.2,,0,1,,
ENR002567,LRN00843,CRS0122,2025-04-23,2026-01-13,1,100,69.3,98.0,74.4,5,33,4.9,265.0
ENR002568,LRN00844,CRS0026,2024-05-11,,0,44,5.3,35.2,73.7,2,4,,
ENR002569,LRN00845,CRS0143,2025-12-18,,0,64,3.8,70.6,82.3,3,2,,
ENR002570,LRN00845,CRS0156,2025-08-18,,0,17,1.4,3.7,,0,0,,
ENR002571,LRN00845,CRS0136,2025-12-28,2026-02-19,1,100,59.1,100.0,86.7,5,28,3.7,53.0
ENR002572,LRN00845,CRS0138,2025-09-29,2025-11-30,1,100,60.9,100.0,71.3,5,30,4.3,62.0
ENR002573,LRN00845,CRS0130,2026-01-27,,0,32,3.2,21.0,55.0,1,3,,
ENR002574,LRN00846,CRS0105,2024-07-01,,0,28,2.2,17.4,75.3,1,1,,
ENR002575,LRN00847,CRS0128,2024-05-09,,0,30,8.7,44.0,68.9,1,5,,
ENR002576,LRN00847,CRS0123,2024-02-06,,0,40,14.7,32.9,78.8,2,9,,
ENR002577,LRN00848,CRS0048,2025-09-29,,0,29,11.2,26.7,82.5,1,6,,
ENR002578,LRN00849,CRS0179,2024-12-24,,0,28,3.6,34.0,53.1,1,2,,
ENR002579,LRN00849,CRS0077,2024-12-30,2025-03-20,1,100,62.7,100.0,57.4,5,21,4.5,80.0
ENR002580,LRN00850,CRS0183,2024-08-17,,0,36,12.6,31.3,65.4,1,8,,
ENR002581,LRN00850,CRS0010,2024-03-26,,0,36,1.9,34.7,31.3,1,2,,
ENR002582,LRN00851,CRS0193,2025-08-27,2026-03-23,1,100,53.3,100.0,64.0,5,22,4.6,208.0
ENR002583,LRN00852,CRS0063,2024-04-22,,0,6,0.5,17.6,,0,0,,
ENR002584,LRN00852,CRS0094,2024-05-14,2024-11-20,1,100,94.7,91.7,73.3,5,31,4.4,190.0
ENR002585,LRN00852,CRS0009,2024-04-05,,0,10,3.9,0.0,,0,2,,
ENR002586,LRN00852,CRS0011,2024-02-17,,0,24,5.3,12.6,51.1,1,3,,
