response_id,employee_id,survey_number,survey_date,overall_engagement_score,job_satisfaction,work_life_balance,career_development,manager_relationship,team_collaboration,company_culture,recognition,compensation_fairness,work_meaningfulness,autonomy,resources_support,innovation_encouraged,would_recommend,likelihood_to_stay,satisfaction_change,feedback_sentiment,feedback_length_words,participated_in_events,training_hours_completed
RESP007936,EMP01359,5,2025-06-25,43.3,5.6,4.8,4.5,4.7,5.1,5.1,3.8,4.5,4.9,4.5,4.4,6.3,0,4.9,2.1,0.433,112,0,4
RESP007937,EMP01360,5,2025-06-25,68.2,6.9,7.9,7.2,7.4,6.8,7.7,8.2,6.6,7.6,6.8,8.1,6.6,0,7.1,1.3,0.682,9,0,12
RESP007938,EMP01361,5,2025-06-25,50.5,4.8,4.7,4.8,6.0,5.7,5.1,5.2,5.0,6.0,5.9,5.3,4.3,0,5.5,1.4,0.505,63,1,7
RESP007939,EMP01362,5,2025-06-25,12.5,3.1,2.2,2.5,3.0,2.5,1.0,1.0,1.0,3.3,1.0,2.2,2.2,0,2.1,0.3,0.125,151,0,0
RESP007940,EMP01363,5,2025-06-25,55.3,7.1,6.1,7.1,6.1,6.4,5.9,5.8,7.2,5.2,4.9,4.7,5.9,0,6.0,-1.3,0.553,86,0,11
RESP007941,EMP01364,5,2025-06-25,26.1,3.5,5.0,3.3,4.3,2.2,4.1,4.4,2.3,3.6,2.1,3.2,2.4,0,3.3,0.6,0.261,47,0,0
RESP007942,EMP01366,5,2025-06-25,12.7,2.3,2.3,1.5,2.5,3.0,1.3,2.4,3.0,3.0,1.0,2.8,2.8,0,2.1,0.1,0.127,29,0,8
RESP007943,EMP01368,5,2025-06-25,54.6,6.4,6.3,6.4,4.5,5.6,6.3,6.1,6.3,5.4,5.4,6.1,5.9,0,5.9,-0.2,0.546,30,1,20
RESP007944,EMP01369,5,2025-06-25,66.8,7.5,7.3,6.4,5.8,6.4,7.8,7.8,7.8,7.2,7.4,6.7,7.0,0,7.0,-1.4,0.668,47,0,9
RESP007945,EMP01370,5,2025-06-25,51.7,5.4,4.9,5.2,5.4,5.2,6.7,4.7,4.9,6.0,4.9,6.2,4.7,0,5.7,0.7,0.517,89,1,8
RESP007946,EMP01371,5,2025-06-25,56.0,6.8,6.2,5.0,4.3,7.3,6.1,5.5,5.2,6.2,7.2,5.3,6.7,0,6.0,-0.8,0.56,55,1,6
RESP007947,EMP01372,5,2025-06-25,45.4,4.6,5.7,5.6,4.2,3.2,4.6,5.4,4.5,6.8,5.3,6.2,6.0,0,5.1,0.4,0.454,39,1,10
RESP007948,EMP01373,5,2025-06-25,43.1,5.2,5.9,5.5,4.3,5.8,4.3,6.0,4.7,5.2,4.6,6.3,6.1,0,4.9,-1.6,0.431,50,0,9
RESP007949,EMP01374,5,2025-06-25,26.2,2.7,4.8,2.8,3.6,2.5,1.8,3.0,2.7,3.5,4.3,2.5,3.8,0,3.4,-0.6,0.262,90,0,18
RESP007950,EMP01375,5,2025-06-25,49.0,5.9,5.1,7.0,6.9,5.2,4.1,4.9,3.3,6.1,5.5,4.8,5.5,0,5.4,1.0,0.49,21,1,8
RESP007951,EMP01376,5,2025-06-25,42.5,4.7,5.4,5.2,5.9,4.3,5.0,3.5,5.6,4.6,4.6,3.5,2.3,0,4.8,-1.1,0.425,50,1,8
RESP007952,EMP01377,5,2025-06-25,31.1,4.8,4.3,3.5,5.0,2.5,4.6,3.7,4.1,3.5,3.7,4.0,4.8,0,3.8,2.4,0.311,35,1,11
RESP007953,EMP01378,5,2025-06-25,33.1,3.2,4.2,3.9,4.8,4.6,2.9,4.2,5.0,3.0,5.4,3.2,3.2,0,4.0,0.7,0.331,13,0,12
RESP007954,EMP01379,5,2025-06-25,45.0,4.7,5.1,6.5,4.7,6.5,4.4,4.9,5.3,5.9,5.5,5.5,4.6,0,5.0,-1.5,0.45,123,0,7
RESP007955,EMP01380,5,2025-06-25,29.5,4.6,4.5,3.7,3.1,3.0,4.9,2.9,3.9,3.5,5.3,4.0,4.1,0,3.7,-0.0,0.295,41,1,6
RESP007956,EMP01381,5,2025-06-25,31.1,4.2,3.1,4.1,2.7,4.2,2.9,4.5,3.2,4.3,5.0,5.0,3.7,0,3.8,0.0,0.311,28,0,6
RESP007957,EMP01382,5,2025-06-25,35.6,4.8,3.7,5.7,3.9,4.4,3.8,3.7,4.7,5.5,4.2,4.1,4.1,0,4.2,2.4,0.356,13,1,14
RESP007958,EMP01383,5,2025-06-25,57.4,7.2,6.1,6.6,5.3,6.9,5.8,5.1,5.1,6.5,4.6,6.8,6.2,0,6.2,0.2,0.574,37,0,19
RESP007959,EMP01384,5,2025-06-25,40.4,4.9,3.0,5.1,4.4,5.5,4.0,5.2,5.6,3.7,3.5,6.0,4.7,0,4.6,-0.1,0.404,78,1,10
RESP007960,EMP01385,5,2025-06-25,49.7,6.3,5.9,5.7,5.1,5.9,6.3,5.5,5.6,5.2,5.3,5.9,6.5,0,5.5,0.7,0.497,80,1,14
RESP007961,EMP01386,5,2025-06-25,31.0,4.4,1.9,3.9,2.9,3.7,4.7,2.5,2.7,4.4,3.3,2.7,2.3,0,3.8,1.2,0.31,50,0,8
RESP007962,EMP01387,5,2025-06-25,45.8,5.1,5.2,4.8,5.0,3.5,5.2,5.1,4.0,4.9,6.1,4.7,5.4,0,5.1,0.9,0.458,57,1,6
RESP007963,EMP01388,5,2025-06-25,40.8,4.8,4.0,3.8,5.0,5.3,3.4,4.7,4.3,5.4,4.7,4.6,4.3,0,4.7,1.4,0.408,38,0,9
RESP007964,EMP01390,5,2025-06-25,46.0,4.9,4.5,6.0,4.6,5.2,4.2,5.5,4.7,6.0,4.2,6.2,5.5,0,5.1,0.3,0.46,30,1,0
RESP007965,EMP01391,5,2025-06-25,46.5,4.8,6.5,5.8,5.8,4.3,4.5,6.3,4.8,5.2,6.2,3.4,6.6,0,5.2,-0.8,0.465,22,0,13
RESP007966,EMP01392,5,2025-06-25,41.2,4.4,5.6,4.6,6.9,4.2,5.7,5.2,3.7,4.9,5.4,4.1,5.5,0,4.7,0.4,0.412,25,0,1
RESP007967,EMP01393,5,2025-06-25,38.8,3.8,5.0,4.1,2.6,5.6,4.8,3.9,4.8,5.4,3.9,4.3,3.8,0,4.5,-0.5,0.388,72,0,4
RESP007968,EMP01394,5,2025-06-25,32.9,5.1,2.9,3.8,4.3,4.5,5.7,4.8,3.0,4.1,4.3,4.7,4.0,0,4.0,0.3,0.329,52,1,3
RESP007969,EMP01396,5,2025-06-25,31.0,4.2,3.4,4.8,3.4,1.0,4.4,3.8,3.2,2.9,3.0,3.0,3.5,0,3.8,0.5,0.31,17,1,10
RESP007970,EMP01397,5,2025-06-25,26.9,4.4,3.2,3.4,1.6,3.1,4.1,3.2,2.5,3.4,3.0,3.7,2.2,0,3.4,1.1,0.269,57,0,0
RESP007971,EMP01399,5,2025-06-25,66.2,6.3,7.6,7.2,6.9,7.5,7.8,8.4,7.0,6.5,5.0,7.0,6.8,0,7.0,0.4,0.662,39,1,20
RESP007972,EMP01400,5,2025-06-25,35.1,3.2,4.6,5.1,4.6,4.7,5.3,3.4,2.5,4.4,3.6,4.2,4.3,0,4.2,0.8,0.351,63,1,3
RESP007973,EMP01402,5,2025-06-25,50.7,7.1,5.6,4.4,4.9,6.6,5.8,5.3,5.7,5.8,5.6,5.3,5.8,0,5.6,-0.7,0.507,113,0,1
RESP007974,EMP01404,5,2025-06-25,48.6,6.5,5.7,6.7,3.6,3.2,4.9,5.6,6.5,5.0,7.0,5.6,6.6,0,5.4,-0.2,0.486,34,0,10
RESP007975,EMP01405,5,2025-06-25,59.8,6.4,6.5,7.1,5.6,6.4,6.0,6.0,5.9,6.4,7.2,6.4,6.9,0,6.4,-0.6,0.598,5,0,15
RESP007976,EMP01406,5,2025-06-25,34.7,2.9,5.0,4.5,4.0,4.2,4.6,3.6,3.3,3.4,4.9,2.4,4.4,0,4.1,-1.1,0.347,65,0,0
RESP007977,EMP01407,5,2025-06-25,41.3,3.2,5.0,5.0,3.5,5.6,3.0,5.8,4.7,4.6,4.1,3.9,3.3,0,4.7,0.0,0.413,30,1,12
RESP007978,EMP01408,5,2025-06-25,47.1,6.0,5.7,6.1,4.2,5.3,3.8,5.3,5.1,4.6,4.9,4.3,6.0,0,5.2,0.1,0.471,97,1,3
RESP007979,EMP01409,5,2025-06-25,34.5,2.8,4.1,4.7,4.3,4.1,2.7,3.8,3.4,3.9,4.4,4.5,3.6,0,4.1,0.3,0.345,46,0,5
RESP007980,EMP01410,5,2025-06-25,34.1,3.6,2.9,4.6,3.2,4.5,4.4,5.1,4.7,4.4,4.9,5.2,4.3,0,4.1,-1.5,0.341,77,1,0
RESP007981,EMP01411,5,2025-06-25,29.1,2.9,4.6,5.4,2.9,3.0,4.2,4.0,3.8,3.0,4.0,3.0,3.9,0,3.6,-0.6,0.291,27,0,5
RESP007982,EMP01412,5,2025-06-25,53.0,6.3,6.6,5.5,5.4,6.2,6.3,6.0,6.0,4.8,4.9,5.9,6.0,0,5.8,0.2,0.53,44,0,15
RESP007983,EMP01413,5,2025-06-25,37.5,3.6,3.6,4.8,4.5,3.5,3.6,3.7,2.2,4.9,5.7,5.4,4.8,0,4.4,1.0,0.375,144,1,9
RESP007984,EMP01414,5,2025-06-25,36.8,4.6,6.1,4.3,4.6,4.2,4.5,5.5,5.0,4.8,5.6,4.0,4.6,0,4.3,0.5,0.368,27,0,10
RESP007985,EMP01416,5,2025-06-25,38.7,4.5,4.9,3.6,4.7,6.1,3.9,3.7,4.5,5.5,5.7,3.1,3.8,0,4.5,-1.6,0.387,65,1,9
RESP007986,EMP01417,5,2025-06-25,51.8,5.7,6.7,6.9,4.6,6.8,5.3,6.2,5.0,5.4,7.5,5.1,5.2,0,5.7,-0.2,0.518,5,1,1
RESP007987,EMP01418,5,2025-06-25,24.1,3.6,2.9,4.8,5.1,2.4,1.7,3.8,2.6,2.6,3.1,2.3,1.0,0,3.2,0.1,0.241,24,0,7
RESP007988,EMP01419,5,2025-06-25,41.0,4.9,4.4,4.5,4.8,4.3,3.0,4.8,3.3,4.6,5.5,5.3,3.5,0,4.7,-1.2,0.41,25,0,17
RESP007989,EMP01420,5,2025-06-25,41.9,3.3,4.3,3.8,4.7,7.5,5.6,4.2,4.0,5.4,4.1,4.9,5.3,0,4.8,0.3,0.419,55,0,0
RESP007990,EMP01421,5,2025-06-25,49.4,6.0,4.9,6.6,7.2,5.5,5.3,5.1,6.1,4.4,5.7,4.4,5.2,0,5.4,1.8,0.494,35,1,15
RESP007991,EMP01422,5,2025-06-25,41.3,3.6,2.4,4.8,5.7,4.9,4.3,6.3,5.1,4.1,5.1,4.1,3.7,0,4.7,-0.4,0.413,14,0,11
RESP007992,EMP01424,5,2025-06-25,25.8,3.9,2.9,4.2,3.9,3.9,2.3,3.7,3.2,2.8,4.9,3.9,2.5,0,3.3,-0.0,0.258,77,0,12
RESP007993,EMP01425,5,2025-06-25,54.3,6.8,5.7,4.8,4.8,7.6,5.8,6.1,5.9,4.2,6.3,6.7,5.7,0,5.9,-1.7,0.543,24,1,18
RESP007994,EMP01427,5,2025-06-25,14.7,2.3,1.5,2.0,1.9,3.7,3.2,3.6,1.9,2.7,1.5,3.1,1.8,0,2.3,-0.3,0.147,74,1,3
RESP007995,EMP01428,5,2025-06-25,21.3,2.9,4.2,3.2,1.1,2.7,3.7,2.6,3.4,3.4,3.4,1.7,3.0,0,2.9,2.4,0.213,41,0,11
RESP007996,EMP01429,5,2025-06-25,60.2,6.1,7.6,7.4,6.8,6.4,6.4,7.0,5.1,7.9,5.7,7.6,7.7,0,6.4,-1.0,0.602,79,1,18
RESP007997,EMP01431,5,2025-06-25,35.2,4.6,4.9,3.8,4.6,3.7,3.4,3.9,3.5,5.0,3.1,5.3,3.1,0,4.2,1.4,0.352,42,1,7
RESP007998,EMP01432,5,2025-06-25,57.3,6.5,7.2,6.3,5.5,5.7,5.9,7.1,5.9,6.0,5.4,5.3,7.5,0,6.2,-0.9,0.573,43,0,11
RESP007999,EMP01434,5,2025-06-25,48.9,5.5,5.1,6.4,6.1,6.0,7.2,6.2,5.6,5.6,6.2,5.0,6.3,0,5.4,-0.3,0.489,24,0,2
RESP008000,EMP01435,5,2025-06-25,42.5,4.1,6.0,3.7,4.6,6.6,6.1,3.3,5.7,4.0,4.6,6.0,4.8,0,4.8,0.7,0.425,17,0,6
RESP008001,EMP01436,5,2025-06-25,33.8,3.9,5.3,2.8,2.2,5.2,4.4,5.4,2.5,4.0,4.3,4.4,4.7,0,4.0,-1.5,0.338,41,0,4
RESP008002,EMP01437,5,2025-06-25,46.9,3.9,6.0,4.7,5.9,4.3,5.4,5.1,4.8,4.9,5.2,5.6,6.2,0,5.2,0.3,0.469,6,1,1
RESP008003,EMP01438,5,2025-06-25,45.5,5.8,6.1,4.6,3.5,4.5,5.0,4.9,4.6,3.8,4.5,5.4,4.7,0,5.1,-0.8,0.455,43,0,6
RESP008004,EMP01439,5,2025-06-25,47.8,5.8,5.9,5.8,4.8,5.8,4.9,5.0,5.3,4.7,5.1,5.5,6.6,0,5.3,0.3,0.478,39,1,13
RESP008005,EMP01440,5,2025-06-25,51.7,5.6,6.0,6.2,6.4,4.3,5.1,6.9,6.6,5.6,5.5,7.0,6.8,0,5.7,0.5,0.517,19,1,5
RESP008006,EMP01442,5,2025-06-25,39.2,4.7,5.7,5.3,5.2,5.0,5.0,4.5,4.7,3.8,4.4,3.6,5.2,0,4.5,1.0,0.392,51,0,19
RESP008007,EMP01443,5,2025-06-25,57.7,6.1,5.7,6.5,6.3,5.2,5.7,6.1,6.2,7.1,5.3,5.8,6.6,0,6.2,0.8,0.577,65,0,11
RESP008008,EMP01444,5,2025-06-25,46.1,5.5,3.9,4.9,4.7,6.0,5.2,4.7,4.2,5.8,5.4,5.4,5.4,0,5.1,2.3,0.461,80,0,0
RESP008009,EMP01445,5,2025-06-25,38.8,4.6,4.3,5.0,4.6,3.8,3.8,6.6,4.4,3.9,4.9,5.2,5.5,0,4.5,-1.3,0.388,41,0,6
RESP008010,EMP01448,5,2025-06-25,31.4,5.5,3.3,3.3,3.4,3.4,4.3,5.2,3.8,2.3,3.9,3.3,2.0,0,3.8,-0.6,0.314,117,1,7
RESP008011,EMP01449,5,2025-06-25,51.8,5.8,4.6,6.2,5.7,4.7,5.8,6.3,6.0,5.6,6.6,5.2,5.6,0,5.7,-0.9,0.518,29,0,7
RESP008012,EMP01450,5,2025-06-25,46.4,6.3,5.0,5.2,5.7,5.5,5.5,4.7,4.8,5.6,5.6,5.7,5.0,0,5.2,1.2,0.464,41,1,12
RESP008013,EMP01451,5,2025-06-25,31.5,2.7,4.6,4.4,4.5,4.7,5.1,4.5,4.2,3.3,3.3,3.5,3.0,0,3.8,1.3,0.315,21,1,0
RESP008014,EMP01452,5,2025-06-25,48.2,5.2,4.2,5.8,6.3,4.7,5.6,5.7,5.8,5.9,6.2,6.2,6.1,0,5.3,0.5,0.482,77,1,9
RESP008015,EMP01453,5,2025-06-25,42.5,3.9,4.4,4.1,5.4,5.5,3.4,6.4,4.9,5.2,4.9,3.6,4.0,0,4.8,0.7,0.425,73,0,3
RESP008016,EMP01454,5,2025-06-25,52.1,5.2,5.8,5.0,6.2,6.0,5.4,5.8,5.8,5.0,6.0,6.1,5.8,0,5.7,-0.7,0.521,44,1,9
RESP008017,EMP01455,5,2025-06-25,25.4,5.4,3.1,4.8,3.7,5.5,3.5,3.7,3.1,3.0,2.9,2.9,2.3,0,3.3,0.4,0.254,45,1,0
RESP008018,EMP01457,5,2025-06-25,63.0,5.3,5.7,8.8,6.2,7.0,6.6,5.9,5.1,7.9,7.2,6.9,7.0,0,6.7,-0.9,0.63,112,0,13
RESP008019,EMP01458,5,2025-06-25,43.9,5.5,4.8,4.4,5.7,3.3,5.2,3.0,4.0,6.9,3.5,5.0,4.4,0,5.0,1.1,0.439,34,1,2
RESP008020,EMP01460,5,2025-06-25,40.7,3.5,4.1,4.6,5.8,4.9,5.0,4.1,4.4,4.3,4.9,4.5,4.6,0,4.7,1.0,0.407,44,1,7
RESP008021,EMP01461,5,2025-06-25,46.1,5.2,4.7,5.1,5.3,6.8,5.2,5.8,4.7,6.2,5.2,5.6,5.2,0,5.2,0.8,0.461,28,1,17
RESP008022,EMP01462,5,2025-06-25,38.3,5.0,5.3,5.7,4.8,4.2,3.8,4.7,3.6,5.0,4.7,4.9,4.4,0,4.4,1.9,0.383,52,1,4
RESP008023,EMP01463,5,2025-06-25,24.7,2.8,2.8,4.4,3.1,2.6,3.5,2.2,3.9,4.2,4.3,2.7,3.2,0,3.2,0.3,0.247,16,0,6
RESP008024,EMP01464,5,2025-06-25,42.4,4.6,5.0,3.0,5.7,5.7,4.8,6.4,3.7,4.5,5.2,3.9,5.8,0,4.8,-0.5,0.424,36,1,1
RESP008025,EMP01466,5,2025-06-25,31.4,2.8,3.0,3.5,3.7,5.3,3.0,4.3,2.1,3.7,2.5,4.3,3.7,0,3.8,0.5,0.314,58,0,8
RESP008026,EMP01467,5,2025-06-25,36.4,3.8,3.9,4.0,4.7,5.1,3.4,3.9,4.4,3.2,3.6,5.2,5.0,0,4.3,-0.2,0.364,20,0,10
RESP008027,EMP01468,5,2025-06-25,51.2,5.7,5.9,5.7,5.9,5.7,6.2,4.1,5.0,6.5,7.3,5.2,5.5,0,5.6,0.4,0.512,31,1,3
RESP008028,EMP01469,5,2025-06-25,41.6,5.3,4.7,3.9,5.2,3.9,5.1,3.9,4.2,4.3,6.1,2.8,6.2,0,4.7,1.9,0.416,65,1,12
RESP008029,EMP01470,5,2025-06-25,42.9,4.5,4.9,6.1,5.8,3.4,4.4,3.9,5.5,4.0,6.4,5.4,6.0,0,4.9,-0.5,0.429,59,1,0
RESP008030,EMP01473,5,2025-06-25,25.9,3.0,3.4,2.7,3.7,2.0,3.6,4.9,2.2,3.2,3.3,2.3,2.2,0,3.3,-0.0,0.259,43,0,0
RESP008031,EMP01474,5,2025-06-25,19.8,2.5,2.0,3.1,2.7,2.2,1.9,3.8,3.9,2.1,2.1,1.5,2.2,0,2.8,1.8,0.198,42,0,6
RESP008032,EMP01475,5,2025-06-25,30.0,4.6,4.7,3.3,5.2,3.4,4.2,4.2,3.8,2.9,3.6,1.6,3.8,0,3.7,0.5,0.3,43,1,13
RESP008033,EMP01476,5,2025-06-25,38.4,4.3,4.1,5.2,5.0,4.4,3.8,4.5,3.6,3.9,5.8,5.7,4.8,0,4.5,-0.5,0.384,76,0,7
RESP008034,EMP01477,5,2025-06-25,48.7,5.9,4.6,5.1,5.6,6.3,3.9,4.7,6.0,6.9,4.0,4.8,5.5,0,5.4,0.7,0.487,27,0,6
RESP008035,EMP01480,5,2025-06-25,46.4,5.2,4.0,5.2,5.7,4.7,5.8,6.0,4.6,6.2,4.1,5.8,4.6,0,5.2,0.9,0.464,60,0,15
RESP008036,EMP01481,5,2025-06-25,37.8,5.1,5.3,5.3,4.4,4.9,3.4,3.9,4.3,3.9,5.8,4.7,4.9,0,4.4,-0.5,0.378,56,0,7
RESP008037,EMP01482,5,2025-06-25,48.4,4.7,5.0,5.7,5.9,4.5,4.2,6.3,4.8,5.7,6.1,5.3,6.6,0,5.4,0.3,0.484,63,0,12
RESP008038,EMP01483,5,2025-06-25,37.6,4.6,4.0,5.3,4.3,3.5,3.6,4.3,4.5,4.9,4.7,4.2,4.9,0,4.4,-1.0,0.376,26,1,14
RESP008039,EMP01484,5,2025-06-25,41.6,4.6,4.1,3.6,4.2,6.1,4.2,4.9,5.1,4.6,4.7,3.8,5.3,0,4.7,-1.7,0.416,59,0,9
RESP008040,EMP01485,5,2025-06-25,58.2,7.5,5.1,5.8,7.4,5.8,5.6,6.7,5.4,6.0,6.5,6.1,5.5,0,6.2,-1.5,0.582,23,0,9
RESP008041,EMP01486,5,2025-06-25,42.9,5.1,4.7,5.0,4.8,4.6,5.9,5.3,3.6,5.6,5.7,5.4,5.1,0,4.9,-0.2,0.429,54,0,4
RESP008042,EMP01487,5,2025-06-25,40.5,3.6,4.1,5.6,4.2,3.5,5.1,4.8,4.4,5.2,4.8,5.0,3.6,0,4.6,-0.6,0.405,33,0,9
RESP008043,EMP01488,5,2025-06-25,31.9,4.5,2.8,3.5,3.1,5.2,4.5,5.7,3.5,2.8,4.5,3.6,4.1,0,3.9,-0.7,0.319,13,0,6
RESP008044,EMP01489,5,2025-06-25,50.9,5.7,4.6,6.2,5.3,6.5,5.9,6.1,5.7,5.0,3.7,5.1,5.0,0,5.6,-0.2,0.509,26,1,0
RESP008045,EMP01491,5,2025-06-25,9.1,1.4,1.8,1.5,3.5,1.6,2.8,3.0,1.5,1.5,2.4,2.4,1.0,0,1.8,1.0,0.091,25,0,2
RESP008046,EMP01493,5,2025-06-25,32.5,3.8,3.8,3.9,2.7,3.3,2.7,3.6,4.1,3.2,4.8,4.3,2.4,0,3.9,1.0,0.325,11,0,5
RESP008047,EMP01494,5,2025-06-25,43.3,4.5,3.8,7.7,6.0,4.6,6.3,6.1,4.5,4.9,4.1,4.2,4.3,0,4.9,-0.8,0.433,39,1,9
RESP008048,EMP01495,5,2025-06-25,55.4,3.8,8.2,6.3,5.4,6.0,6.3,4.9,5.3,6.3,5.0,5.7,5.9,0,6.0,1.0,0.554,35,0,7
RESP008049,EMP01497,5,2025-06-25,47.4,4.5,5.2,6.0,5.4,5.0,5.6,7.1,5.3,4.8,4.6,5.3,5.1,0,5.3,1.2,0.474,6,0,13
RESP008050,EMP01498,5,2025-06-25,65.1,5.6,7.7,5.5,5.3,6.7,6.0,6.2,7.1,7.5,7.2,8.0,8.3,0,6.9,-0.8,0.651,90,1,13
RESP008051,EMP01499,5,2025-06-25,39.6,4.2,4.4,4.4,3.8,4.2,5.1,5.7,5.3,4.5,3.5,5.1,4.1,0,4.6,-0.5,0.396,21,0,3
RESP008052,EMP01500,5,2025-06-25,24.7,1.9,2.8,2.7,4.1,3.8,3.3,3.9,2.9,2.4,2.8,3.8,3.3,0,3.2,1.6,0.247,36,1,7
RESP008053,EMP01501,5,2025-06-25,37.4,4.9,3.6,5.6,4.0,5.5,3.8,3.4,3.7,4.8,3.7,4.9,4.2,0,4.4,0.0,0.374,90,0,11
RESP008054,EMP01502,5,2025-06-25,22.2,2.5,3.5,4.3,1.6,3.1,2.8,2.9,2.6,2.9,4.1,1.9,3.5,0,3.0,0.5,0.222,37,0,5
RESP008055,EMP01503,5,2025-06-25,58.7,6.9,7.0,5.6,6.7,6.6,7.1,6.0,5.7,6.3,5.8,6.0,6.1,0,6.3,-1.2,0.587,40,0,21
RESP008056,EMP01504,5,2025-06-25,32.2,3.6,4.0,5.4,5.5,3.9,4.6,2.0,3.5,4.9,3.4,4.6,4.4,0,3.9,1.3,0.322,23,0,0
RESP008057,EMP01505,5,2025-06-25,30.5,3.5,3.6,4.5,4.0,3.5,5.0,1.9,4.4,2.9,5.2,3.1,4.6,0,3.7,0.3,0.305,57,1,0
RESP008058,EMP01506,5,2025-06-25,41.3,4.2,3.3,5.9,7.0,6.4,5.7,4.7,4.3,5.1,5.0,5.7,5.2,0,4.7,0.6,0.413,37,0,8
RESP008059,EMP01508,5,2025-06-25,25.2,2.6,3.3,1.6,3.5,1.0,4.2,4.5,2.3,2.7,3.0,3.4,3.6,0,3.3,-1.6,0.252,127,0,8
RESP008060,EMP01509,5,2025-06-25,17.1,2.6,3.3,1.8,2.1,2.3,3.7,2.4,2.6,2.1,1.0,3.6,1.9,0,2.5,-1.7,0.171,7,0,9
RESP008061,EMP01510,5,2025-06-25,34.3,2.9,3.6,5.2,4.3,4.2,3.2,4.2,3.3,4.6,4.4,2.3,4.3,0,4.1,0.4,0.343,69,0,7
RESP008062,EMP01511,5,2025-06-25,32.1,3.9,3.5,4.8,4.4,5.0,4.0,3.9,4.3,4.4,5.3,4.3,5.0,0,3.9,-1.0,0.321,30,0,6
RESP008063,EMP01512,5,2025-06-25,38.6,5.1,4.2,5.4,5.1,3.9,4.8,3.0,4.5,3.8,2.5,5.1,3.6,0,4.5,0.9,0.386,9,0,9
RESP008064,EMP01513,5,2025-06-25,32.9,4.7,4.7,3.6,4.2,4.0,5.2,3.3,4.0,4.1,4.8,5.9,3.3,0,4.0,-0.3,0.329,24,1,0
RESP008065,EMP01514,5,2025-06-25,52.3,4.5,5.5,6.1,6.0,6.0,6.1,5.5,2.9,5.4,5.9,6.8,8.3,0,5.7,-2.1,0.523,30,1,11
RESP008066,EMP01515,5,2025-06-25,26.5,3.5,3.8,3.2,3.7,2.2,2.7,4.0,3.9,4.6,4.0,4.3,3.3,0,3.4,-1.4,0.265,20,1,12
RESP008067,EMP01516,5,2025-06-25,53.4,6.1,6.9,6.6,5.3,5.9,7.0,5.7,5.3,6.7,5.1,6.5,6.9,0,5.8,-1.6,0.534,33,1,14
RESP008068,EMP01518,5,2025-06-25,33.5,3.8,3.5,5.2,3.9,3.7,3.7,4.5,5.7,4.2,3.8,4.9,5.4,0,4.0,0.0,0.335,46,0,3
RESP008069,EMP01519,5,2025-06-25,64.1,6.1,6.7,8.8,6.2,6.1,6.4,6.2,6.1,6.7,7.8,6.1,6.4,0,6.8,-2.0,0.641,124,0,15
RESP008070,EMP01520,5,2025-06-25,62.3,6.4,7.1,6.1,6.7,7.3,7.6,6.7,5.3,7.8,7.7,6.4,7.2,0,6.6,-0.3,0.623,16,0,11
RESP008071,EMP01521,5,2025-06-25,45.5,5.8,6.9,3.9,4.2,4.2,4.9,5.7,5.0,5.7,4.7,5.2,4.2,0,5.1,-0.7,0.455,58,1,11
RESP008072,EMP01522,5,2025-06-25,32.1,2.6,4.1,5.5,3.8,4.0,5.4,4.0,3.0,3.2,3.6,3.4,2.9,0,3.9,-0.7,0.321,60,0,2
RESP008073,EMP01523,5,2025-06-25,41.0,5.9,4.9,6.2,5.7,4.7,2.7,3.4,4.5,5.2,2.9,3.6,5.8,0,4.7,1.6,0.41,18,1,20
RESP008074,EMP01524,5,2025-06-25,25.0,2.7,4.5,3.7,4.8,2.8,2.0,3.2,2.4,2.8,3.4,3.8,2.2,0,3.3,-0.7,0.25,38,0,1
RESP008075,EMP01526,5,2025-06-25,19.8,2.1,1.5,4.2,2.5,2.9,2.9,3.5,2.7,3.5,2.6,2.5,2.2,0,2.8,-1.2,0.198,25,0,14
RESP008076,EMP01527,5,2025-06-25,45.0,5.0,5.4,5.3,6.7,5.4,5.4,5.7,5.9,5.3,3.9,5.2,5.3,0,5.1,1.2,0.45,82,1,11
RESP008077,EMP01528,5,2025-06-25,44.4,6.2,4.0,5.9,5.2,5.9,5.9,4.6,6.1,4.8,4.8,5.7,4.7,0,5.0,1.1,0.444,59,0,6
RESP008078,EMP01530,5,2025-06-25,21.4,2.2,2.4,3.4,3.0,1.7,4.2,4.7,2.7,3.5,2.2,1.8,2.2,0,2.9,0.6,0.214,31,0,1
RESP008079,EMP01531,5,2025-06-25,43.4,5.7,5.3,5.1,4.0,6.0,6.3,6.3,6.2,4.7,4.6,4.8,4.5,0,4.9,-1.0,0.434,12,0,6
RESP008080,EMP01532,5,2025-06-25,60.5,7.4,7.3,7.2,6.0,5.6,6.5,6.3,6.9,6.3,8.3,6.7,7.0,0,6.4,0.7,0.605,16,1,5
RESP008081,EMP01533,5,2025-06-25,43.2,4.8,4.0,5.3,4.6,5.7,4.5,4.7,5.2,5.5,5.8,5.9,5.7,0,4.9,1.5,0.432,25,1,9
RESP008082,EMP01534,5,2025-06-25,31.3,4.0,4.2,3.3,4.2,3.8,3.4,4.6,3.4,3.0,2.8,4.7,3.9,0,3.8,0.0,0.313,57,1,7
RESP008083,EMP01535,5,2025-06-25,24.9,3.4,2.9,2.3,5.1,2.6,3.9,3.3,3.2,2.7,3.1,3.6,3.0,0,3.2,-1.0,0.249,37,0,4
