user_id,date,sleep_duration_hrs,deep_sleep_pct,rem_sleep_pct,wake_ups,sleep_efficiency_pct,bedtime_hr,focus_hours,tasks_completed,reaction_time_ms,working_memory_score,attention_score,caffeine_mg,exercise_minutes,stress_level,mental_clarity
USER050,2025-07-25,6.87,41.2,37.9,4,91.4,23.46,6.06,3,287,95,76,157,11,3,7
USER050,2025-07-26,7.07,26.2,21.6,1,86.4,24.35,4.75,0,200,83,71,34,5,2,6
USER050,2025-07-27,9.44,38.0,29.6,2,96.5,25.42,2.84,3,292,80,54,123,22,3,8
USER050,2025-07-28,7.13,26.1,20.1,2,99.7,23.72,7.35,4,312,78,91,63,10,5,5
USER050,2025-07-29,5.86,28.5,27.7,2,95.8,23.81,4.15,2,274,77,92,198,3,1,3
USER050,2025-07-30,6.91,17.5,25.2,1,95.2,23.39,6.34,4,398,80,53,172,24,7,5
USER050,2025-07-31,5.69,16.3,24.4,4,98.4,23.03,3.94,0,295,61,39,195,47,3,5
USER050,2025-08-01,7.83,30.6,36.3,6,92.9,23.06,4.83,4,274,87,80,32,9,3,5
USER050,2025-08-02,7.39,37.9,27.5,1,95.6,24.79,7.07,6,316,85,83,60,8,4,3
USER050,2025-08-03,8.72,22.0,18.6,3,96.7,23.69,3.04,2,376,80,92,97,37,3,5
USER050,2025-08-04,7.02,36.3,20.8,4,93.1,23.7,6.63,2,200,100,79,193,22,3,5
USER050,2025-08-05,6.3,21.0,16.0,2,93.3,23.12,3.96,3,287,81,78,117,5,4,5
USER050,2025-08-06,7.37,19.4,21.3,3,93.0,23.74,5.14,4,280,100,100,22,20,4,8
USER050,2025-08-07,6.7,18.3,21.7,2,92.3,23.86,4.45,3,222,78,78,5,4,5,6
USER050,2025-08-08,8.56,32.6,24.1,1,95.4,23.06,3.35,5,311,81,63,32,4,5,5
USER050,2025-08-09,7.72,22.7,24.2,1,96.9,24.92,5.39,3,384,94,86,16,12,6,7
USER050,2025-08-10,8.22,26.5,21.4,2,90.9,24.76,3.69,3,249,84,96,210,12,2,6
USER050,2025-08-11,6.21,35.8,26.6,2,97.6,23.75,4.5,2,295,75,92,57,4,5,5
USER050,2025-08-12,6.22,28.7,23.3,3,98.6,23.3,5.18,3,374,80,77,33,23,6,6
USER050,2025-08-13,7.42,20.0,33.9,1,93.3,23.01,6.45,3,280,100,74,123,8,5,7
USER050,2025-08-14,7.41,17.3,32.1,6,85.6,23.24,2.89,4,324,90,93,40,59,3,8
USER050,2025-08-15,6.29,33.4,25.8,3,90.3,23.66,4.15,0,317,60,68,19,9,5,6
USER050,2025-08-16,8.85,17.1,23.3,3,89.7,24.28,7.26,2,375,77,89,48,40,5,3
USER050,2025-08-17,8.11,16.8,30.4,2,93.7,23.79,4.43,4,253,89,84,61,4,2,5
USER050,2025-08-18,7.4,21.9,32.0,3,87.6,23.6,6.37,3,258,74,100,189,19,5,6
USER050,2025-08-19,7.9,27.1,23.5,1,97.5,23.63,7.14,2,357,83,85,125,7,4,8
USER050,2025-08-20,7.83,17.3,34.1,1,93.5,23.09,3.73,4,265,78,68,34,13,3,7
USER050,2025-08-21,6.59,14.2,29.1,2,83.7,23.86,5.03,4,269,85,84,137,28,5,4
USER050,2025-08-22,7.73,27.5,34.9,1,93.4,23.96,3.47,4,200,74,87,30,17,2,7
USER050,2025-08-23,8.41,29.7,20.3,0,92.4,25.09,5.57,9,253,80,55,111,7,4,8
USER050,2025-08-24,9.24,36.9,28.6,4,92.5,23.66,4.84,1,292,51,75,59,8,4,6
USER050,2025-08-25,7.24,33.4,27.9,1,88.8,23.37,5.62,7,260,86,95,51,7,1,6
USER050,2025-08-26,9.15,35.4,34.3,5,97.2,23.29,6.72,2,321,89,70,92,12,5,6
USER050,2025-08-27,7.73,32.0,25.5,2,95.2,23.25,6.66,6,276,76,90,81,40,6,4
USER050,2025-08-28,6.07,22.8,28.8,1,94.6,23.29,5.87,1,305,81,75,36,39,5,3
USER050,2025-08-29,7.98,20.3,24.5,1,97.6,23.97,5.9,8,200,100,95,9,14,5,5
USER050,2025-08-30,7.9,26.6,28.1,1,94.6,24.65,5.64,4,323,97,100,43,9,3,8
USER050,2025-08-31,11.12,19.6,36.7,3,97.3,23.81,5.68,0,375,59,42,34,22,2,4
USER050,2025-09-01,7.25,32.1,36.1,1,99.5,23.99,4.39,3,315,100,99,146,43,5,6
USER050,2025-09-02,5.8,23.1,24.9,2,94.3,23.16,7.06,1,245,66,86,133,48,2,6
USER050,2025-09-03,6.47,21.9,16.0,1,94.9,23.87,1.92,1,268,79,99,87,2,4,7
USER050,2025-09-04,7.76,19.2,38.3,2,97.2,23.34,5.48,0,213,92,100,88,29,7,6
USER050,2025-09-05,7.31,37.5,33.3,1,97.6,23.69,6.18,2,345,95,99,124,7,3,4
USER050,2025-09-06,10.15,35.0,24.2,2,89.0,25.37,2.02,0,395,63,36,91,23,6,6
USER050,2025-09-07,7.77,23.2,21.6,1,96.4,23.62,5.07,0,279,100,74,135,28,4,3
USER050,2025-09-08,6.65,21.9,30.1,1,99.7,23.21,5.06,2,273,73,89,37,8,4,7
USER050,2025-09-09,8.82,27.9,33.9,2,85.6,23.96,2.14,3,255,72,94,152,54,1,5
USER050,2025-09-10,6.04,25.5,25.7,3,96.3,23.05,3.12,3,283,86,64,239,18,3,3
USER050,2025-09-11,7.55,26.8,24.3,4,98.7,23.03,6.97,4,239,98,100,60,28,1,6
USER050,2025-09-12,7.03,18.9,23.5,0,88.4,23.62,6.1,4,301,78,70,83,2,3,4
USER050,2025-09-13,9.82,24.5,39.3,1,98.4,24.75,1.38,3,283,63,70,72,45,4,3
USER050,2025-09-14,8.95,14.8,27.5,0,91.4,23.82,3.2,5,330,74,88,34,17,4,6
USER050,2025-09-15,6.53,27.5,34.9,2,94.5,23.37,6.61,3,264,76,79,118,6,3,3
USER050,2025-09-16,7.01,22.3,24.6,2,94.2,23.32,7.42,3,235,81,84,95,1,4,5
USER050,2025-09-17,9.42,27.4,16.6,2,88.6,23.14,2.74,0,358,66,63,16,41,3,4
USER050,2025-09-18,5.84,31.5,27.8,4,93.7,23.04,6.84,1,393,81,67,139,22,3,7
USER050,2025-09-19,6.74,16.1,27.4,2,96.8,23.94,6.24,4,236,81,83,15,0,5,7
USER050,2025-09-20,8.36,25.9,32.1,5,91.8,24.83,7.44,3,315,78,87,168,27,6,4
USER050,2025-09-21,8.51,37.6,34.1,3,85.4,24.46,4.35,2,308,100,61,84,51,4,7
USER050,2025-09-22,7.61,20.9,35.9,3,89.9,23.0,5.07,5,285,81,100,229,115,3,7
USER050,2025-09-23,8.44,16.5,34.3,1,91.0,23.7,4.26,6,341,92,81,25,2,4,6
USER050,2025-09-24,7.19,23.6,23.1,1,93.8,23.62,6.06,4,335,95,96,14,16,2,7
USER050,2025-09-25,5.55,14.1,35.7,4,94.9,23.51,4.8,1,326,66,67,129,19,5,9
USER050,2025-09-26,5.66,20.8,22.7,2,90.9,23.37,6.64,2,364,80,82,22,9,2,4
USER050,2025-09-27,7.83,21.3,24.0,3,95.7,24.06,4.86,0,283,77,78,171,20,2,6
USER050,2025-09-28,8.77,31.5,23.4,2,94.7,24.63,4.53,3,301,81,94,168,11,7,6
USER050,2025-09-29,7.04,20.3,31.8,3,92.5,23.08,3.51,0,254,89,91,50,8,2,6
USER050,2025-09-30,5.18,32.5,35.5,3,97.4,23.99,3.27,0,357,65,71,114,4,3,5
USER050,2025-10-01,7.82,35.0,24.0,4,94.4,23.56,5.02,5,295,76,93,103,17,4,8
USER050,2025-10-02,6.27,14.7,32.1,3,99.2,23.37,7.0,2,287,81,74,44,6,2,5
USER050,2025-10-03,7.35,21.7,27.2,2,93.1,23.45,3.86,3,268,79,94,73,5,4,5
USER050,2025-10-04,7.6,36.1,28.1,0,97.3,23.93,6.83,3,292,95,95,175,19,3,6
USER050,2025-10-05,7.37,22.8,31.9,3,85.6,24.33,7.46,5,263,100,98,89,5,2,8
USER050,2025-10-06,9.03,25.2,14.6,4,95.3,23.5,4.32,1,303,84,81,169,11,4,7
USER050,2025-10-07,8.71,34.4,12.4,2,95.5,23.35,4.78,2,295,43,87,157,11,5,6
USER050,2025-10-08,5.73,21.5,38.2,3,93.8,23.61,5.42,5,288,68,76,90,66,7,8
USER050,2025-10-09,7.76,31.2,36.4,3,91.5,23.39,4.17,5,267,82,97,157,5,3,6
USER050,2025-10-10,7.71,21.3,34.3,1,90.5,23.58,7.47,4,221,81,65,130,2,5,6
USER050,2025-10-11,8.62,25.3,21.1,3,96.9,25.3,4.77,5,258,85,77,64,1,5,4
USER050,2025-10-12,8.69,27.1,21.4,0,87.7,24.3,5.78,3,326,68,70,28,9,6,5
USER050,2025-10-13,7.95,31.7,23.8,2,94.5,23.7,3.55,4,261,82,96,118,30,4,5
USER050,2025-10-14,5.76,20.5,17.0,2,97.5,23.51,5.58,2,291,89,54,68,7,3,6
USER050,2025-10-15,4.61,35.1,33.0,4,98.7,23.27,5.03,0,343,32,60,246,1,5,5
USER050,2025-10-16,5.67,29.8,33.1,0,98.0,23.9,4.27,7,346,83,77,24,47,3,6
USER050,2025-10-17,7.5,23.4,28.8,3,93.9,23.12,7.28,2,207,100,93,30,18,5,5
USER050,2025-10-18,9.18,27.7,20.6,3,92.7,23.64,5.78,1,350,75,92,320,66,4,5
USER050,2025-10-19,9.11,20.3,24.4,0,93.2,24.41,7.45,3,281,72,58,54,1,2,5
USER050,2025-10-20,7.45,32.6,29.1,2,97.1,23.79,6.96,6,260,88,87,6,53,3,8
USER050,2025-10-21,7.4,34.0,30.5,2,96.5,23.35,5.73,7,243,93,96,76,14,4,4
USER050,2025-10-22,7.4,32.6,33.6,1,97.1,23.98,6.65,8,264,100,85,245,31,3,6
USER050,2025-10-23,5.21,26.5,21.2,2,94.9,23.53,4.74,0,262,58,74,0,9,4,6
USER050,2025-10-24,8.16,21.4,30.6,2,91.4,23.18,3.95,1,299,78,100,118,8,2,3
USER050,2025-10-25,7.95,36.1,27.4,1,93.2,24.9,6.63,3,328,77,87,248,1,4,6
USER050,2025-10-26,9.03,27.0,23.2,2,95.4,25.07,5.52,3,265,77,88,195,9,3,6
USER050,2025-10-27,8.8,32.4,15.3,1,95.5,23.92,7.42,3,404,74,92,20,38,1,7
USER050,2025-10-28,8.02,19.3,32.1,1,93.3,23.11,5.07,1,262,88,83,41,20,3,3
USER050,2025-10-29,6.58,28.4,29.6,1,91.8,23.73,5.55,6,351,82,74,73,73,3,6
USER050,2025-10-30,8.01,17.6,31.0,1,96.5,23.68,7.62,2,361,69,92,117,8,2,3
USER050,2025-10-31,8.67,17.4,26.4,0,90.8,23.92,5.14,2,281,77,72,59,35,5,6
USER050,2025-11-01,9.96,27.3,36.0,2,93.4,24.91,3.59,3,345,50,58,21,7,2,5
USER050,2025-11-02,8.33,28.7,21.9,0,97.1,23.96,6.48,1,274,89,61,147,17,4,6
USER050,2025-11-03,7.54,24.2,25.2,0,87.9,23.96,6.4,2,241,93,92,150,30,5,5
USER050,2025-11-04,8.0,21.8,40.4,5,92.6,23.71,5.77,2,212,74,78,157,22,5,5
USER050,2025-11-05,7.71,22.5,33.2,1,98.5,23.73,4.34,5,234,86,85,53,68,4,6
USER050,2025-11-06,7.71,23.0,22.9,1,94.1,23.52,6.93,4,255,99,67,38,39,4,5
USER051,2025-07-10,5.94,24.9,19.0,2,92.7,0.78,5.52,2,262,100,95,291,10,4,3
USER051,2025-07-11,7.08,30.5,22.8,4,86.2,0.52,6.81,4,204,65,100,88,93,4,6
USER051,2025-07-12,5.41,19.7,33.1,0,95.6,2.47,1.64,5,305,79,64,134,19,3,7
USER051,2025-07-13,8.08,22.9,26.7,7,86.8,1.78,6.58,1,272,61,62,50,29,3,4
USER051,2025-07-14,5.27,23.5,28.8,1,92.5,1.33,4.38,3,297,74,67,180,6,4,5
USER051,2025-07-15,7.72,18.5,34.1,1,93.0,0.97,5.11,4,417,81,90,46,13,4,5
USER051,2025-07-16,6.99,19.2,39.8,1,89.3,1.27,0.77,7,315,79,81,111,3,3,6
USER051,2025-07-17,5.39,29.7,31.1,2,95.1,1.41,6.88,2,267,76,67,89,16,4,7
USER051,2025-07-18,5.33,20.9,24.1,3,98.3,1.34,3.72,0,314,78,93,59,0,5,3
USER051,2025-07-19,8.64,19.6,32.6,0,90.9,1.18,3.68,5,236,73,71,83,12,2,5
USER051,2025-07-20,8.6,27.2,29.4,2,95.7,1.5,5.12,2,351,63,65,26,15,5,6
USER051,2025-07-21,6.14,20.9,26.1,2,97.8,1.35,3.33,2,200,94,76,172,34,2,5
USER051,2025-07-22,6.03,19.5,28.4,1,92.2,0.76,3.79,6,270,62,80,84,21,4,4
USER051,2025-07-23,6.69,14.1,25.0,2,99.5,1.23,7.34,4,326,100,74,41,14,4,5
USER051,2025-07-24,7.01,33.7,16.2,0,93.1,1.38,5.89,5,200,82,86,200,14,3,6
USER051,2025-07-25,7.16,29.1,37.6,1,92.3,1.27,7.49,4,214,100,79,84,3,3,8
USER051,2025-07-26,6.75,23.3,34.0,2,88.7,1.52,7.87,4,223,98,99,52,1,6,5
USER051,2025-07-27,7.9,20.2,23.5,1,90.2,1.78,6.95,1,277,58,76,126,5,3,5
USER051,2025-07-28,7.45,19.4,33.5,2,97.9,0.63,5.07,3,251,78,73,15,13,7,7
USER051,2025-07-29,6.23,25.5,20.0,2,93.8,1.36,6.0,3,277,73,82,64,0,2,7
USER051,2025-07-30,7.73,30.6,19.3,0,96.7,0.83,2.18,3,343,92,90,10,10,4,3
USER051,2025-07-31,7.72,19.7,27.0,1,91.2,1.3,1.89,4,265,94,82,2,15,4,5
USER051,2025-08-01,5.22,27.2,23.2,2,89.7,0.56,3.62,1,301,71,94,18,67,5,4
USER051,2025-08-02,7.22,39.9,22.6,3,92.0,2.36,6.73,3,311,95,87,38,1,5,7
USER051,2025-08-03,4.85,39.0,27.9,2,92.7,1.72,5.32,4,382,67,78,216,9,2,7
USER051,2025-08-04,6.04,24.5,31.6,3,80.8,1.03,2.12,4,238,79,56,129,13,4,4
USER051,2025-08-05,7.19,22.4,34.2,2,97.4,1.13,7.98,4,236,82,95,220,26,5,6
USER051,2025-08-06,7.79,13.1,16.9,2,88.3,0.63,4.48,5,287,67,70,119,27,4,3
USER051,2025-08-07,6.4,29.9,27.5,0,88.6,0.7,2.51,3,292,83,100,34,26,5,7
USER051,2025-08-08,6.19,33.4,31.1,5,91.3,1.16,2.99,4,257,87,58,103,43,6,8
USER051,2025-08-09,8.08,21.8,31.3,2,99.5,2.59,6.08,5,343,77,82,14,36,5,4
USER051,2025-08-10,5.94,24.3,35.2,1,95.2,2.97,2.19,2,363,88,73,67,4,4,7
USER051,2025-08-11,5.29,19.6,22.7,1,96.7,0.94,8.82,3,323,78,81,110,6,4,5
USER051,2025-08-12,6.58,26.2,30.6,4,94.4,0.97,5.09,6,277,80,97,401,30,7,8
USER051,2025-08-13,5.31,27.9,25.7,3,97.0,1.22,5.51,2,298,93,73,132,45,4,4
USER051,2025-08-14,6.88,17.6,24.4,1,98.6,1.24,5.23,3,284,89,98,33,7,4,7
USER051,2025-08-15,6.67,17.4,22.9,3,96.6,0.63,5.8,7,248,70,86,112,3,4,5
USER051,2025-08-16,7.69,23.4,26.0,2,93.6,1.21,5.67,0,283,66,71,26,0,3,7
USER051,2025-08-17,8.25,24.6,31.2,2,95.6,2.75,7.1,1,235,80,100,53,4,3,5
USER051,2025-08-18,7.1,26.7,23.9,1,95.8,0.84,5.57,6,260,71,72,70,58,3,5
USER051,2025-08-19,6.91,29.5,20.7,3,93.9,1.32,6.61,2,214,82,66,60,3,5,3
USER051,2025-08-20,7.49,20.2,33.5,0,95.5,0.79,5.12,5,213,74,80,77,5,6,6
USER051,2025-08-21,5.61,31.9,32.5,0,86.0,1.13,3.23,6,399,69,82,235,16,2,4
USER051,2025-08-22,5.37,19.7,37.3,1,84.8,1.19,4.5,2,263,84,86,59,47,5,5
USER051,2025-08-23,6.88,31.3,26.4,2,96.7,1.11,5.15,6,229,89,95,19,1,3,8
USER051,2025-08-24,7.72,17.3,39.4,1,94.9,1.2,6.45,3,225,87,64,15,20,4,8
USER051,2025-08-25,6.74,16.8,28.1,0,91.5,0.94,5.76,3,269,86,97,116,12,4,7
USER051,2025-08-26,7.31,32.7,33.7,2,97.2,0.84,6.87,3,355,99,78,60,5,6,5
USER051,2025-08-27,6.29,25.6,23.2,5,92.2,0.7,4.03,2,317,80,83,236,16,6,8
USER051,2025-08-28,6.27,19.0,30.5,3,96.5,0.8,4.55,5,256,80,95,56,3,3,7
USER051,2025-08-29,5.85,21.0,24.5,2,94.9,0.88,5.33,4,312,72,84,147,2,3,3
USER051,2025-08-30,9.19,23.2,28.2,4,95.1,1.45,4.55,2,341,63,94,85,17,5,6
USER051,2025-08-31,7.39,25.2,34.9,3,91.5,2.54,6.95,4,238,88,85,75,8,3,4
USER051,2025-09-01,5.31,28.4,28.9,0,93.6,0.55,3.96,2,299,74,75,61,44,2,5
USER051,2025-09-02,5.69,30.0,35.4,2,99.1,0.52,7.24,2,369,58,78,126,102,3,5
USER051,2025-09-03,8.04,14.5,24.4,2,89.1,0.93,5.27,3,227,83,90,50,54,3,4
USER051,2025-09-04,5.78,34.4,26.4,3,95.8,0.55,6.22,0,333,70,88,160,7,4,6
USER051,2025-09-05,5.53,25.7,16.5,1,96.5,1.33,5.49,2,343,75,92,27,18,3,6
USER051,2025-09-06,7.27,17.9,21.0,1,90.1,2.22,7.46,4,206,84,100,258,3,6,4
USER051,2025-09-07,8.71,19.9,27.5,2,97.6,1.31,2.09,2,342,57,87,101,18,3,4
USER051,2025-09-08,8.01,38.1,20.9,2,99.7,0.93,6.07,2,350,71,76,56,7,4,8
USER051,2025-09-09,7.39,15.1,27.5,4,97.2,1.5,4.49,3,239,90,58,42,19,4,3
USER051,2025-09-10,4.33,36.4,23.1,2,99.4,1.48,4.48,2,376,62,77,88,22,4,4
USER051,2025-09-11,7.16,34.3,34.2,1,95.8,0.79,5.46,4,228,92,98,54,1,4,7
USER051,2025-09-12,6.46,25.4,20.2,2,91.0,0.81,4.87,2,259,72,77,168,20,2,6
USER051,2025-09-13,7.11,34.4,38.0,3,93.1,1.91,7.6,3,231,85,98,15,13,2,8
USER051,2025-09-14,7.08,20.3,29.6,3,91.0,1.82,5.71,6,227,83,100,65,21,1,3
USER051,2025-09-15,6.48,25.9,25.7,1,99.0,0.69,3.92,5,254,83,100,26,89,3,5
USER051,2025-09-16,5.96,16.2,26.5,1,92.8,1.23,3.15,2,200,88,86,33,27,5,5
USER051,2025-09-17,6.33,32.3,29.4,2,89.7,1.43,8.48,8,292,70,100,84,8,4,6
USER051,2025-09-18,6.99,24.9,33.3,2,89.9,1.38,5.78,4,229,83,79,21,5,2,7
USER051,2025-09-19,6.47,35.5,20.1,4,89.1,1.24,2.9,5,200,72,76,219,23,5,6
USER051,2025-09-20,7.48,28.2,28.0,2,86.5,1.95,4.47,1,200,93,75,95,0,3,7
USER051,2025-09-21,8.11,20.9,31.4,2,99.3,1.22,5.14,5,257,52,93,41,10,1,6
USER051,2025-09-22,6.23,26.5,23.7,3,95.2,1.28,5.31,3,383,80,91,95,11,4,4
USER051,2025-09-23,6.62,38.0,31.5,2,84.4,0.9,5.99,0,259,100,75,33,8,4,6
USER051,2025-09-24,6.78,21.9,25.2,1,91.8,1.05,5.72,4,229,82,86,163,14,2,3
USER051,2025-09-25,6.74,19.3,26.0,5,91.3,0.9,6.4,3,200,76,80,135,54,4,7
USER051,2025-09-26,7.25,22.0,36.3,3,90.0,0.89,3.88,3,261,82,78,31,0,3,7
USER051,2025-09-27,8.15,20.6,22.2,2,97.9,2.96,4.63,2,279,70,99,30,11,3,3
USER051,2025-09-28,6.36,23.6,18.6,0,95.3,2.09,2.52,3,280,63,97,80,46,4,6
USER051,2025-09-29,8.33,18.7,24.3,2,95.8,0.8,5.92,1,275,80,48,51,116,3,6
USER051,2025-09-30,7.06,27.0,19.1,2,90.0,1.02,6.6,5,275,77,80,82,4,5,5
USER051,2025-10-01,5.3,20.8,26.2,5,98.5,0.87,6.02,3,246,61,53,126,7,3,4
USER051,2025-10-02,7.77,35.3,23.9,2,98.8,1.39,5.05,1,323,79,92,100,17,5,4
USER051,2025-10-03,7.77,23.5,22.9,3,97.2,0.54,5.98,6,216,93,77,407,14,3,6
USER051,2025-10-04,7.31,32.7,20.5,3,96.5,2.58,4.03,8,282,91,94,49,12,3,7
USER051,2025-10-05,7.36,23.7,37.1,4,98.5,1.32,4.37,6,230,80,88,181,9,4,5
USER051,2025-10-06,6.38,26.2,21.7,3,98.9,0.58,5.62,2,320,70,91,150,16,2,5
USER051,2025-10-07,7.4,25.1,31.2,5,96.6,0.6,8.46,4,343,92,96,35,11,4,5
USER051,2025-10-08,5.77,26.2,25.2,2,98.0,0.97,6.78,2,213,75,86,93,12,6,5
USER051,2025-10-09,7.51,26.6,30.3,3,96.2,0.78,5.61,2,341,82,98,85,5,5,7
USER051,2025-10-10,6.67,29.3,24.8,2,85.0,1.39,7.25,3,314,96,92,67,9,5,7
USER051,2025-10-11,8.38,12.5,26.5,1,95.2,2.23,4.98,4,345,61,90,125,42,2,6
USER051,2025-10-12,8.55,28.0,31.3,2,91.0,2.27,3.89,0,242,85,73,131,51,6,4
USER051,2025-10-13,7.9,15.5,33.9,4,93.2,0.52,6.38,2,291,87,78,166,8,2,7
USER051,2025-10-14,5.28,26.1,17.2,1,96.5,1.04,4.63,2,341,68,66,110,55,7,6
USER051,2025-10-15,4.89,23.8,24.1,3,97.0,1.04,7.9,1,288,63,61,77,8,3,3
USER051,2025-10-16,7.65,19.1,32.3,3,95.1,0.7,4.7,4,250,93,77,4,50,6,6
USER051,2025-10-17,5.54,18.1,27.9,2,93.6,1.48,4.88,2,369,62,75,104,2,3,5
USER051,2025-10-18,6.45,26.1,29.5,1,97.5,2.22,8.44,10,200,95,75,104,40,3,7
USER051,2025-10-19,7.9,26.4,23.9,2,88.0,1.85,1.42,3,263,65,78,92,14,5,6
USER051,2025-10-20,6.29,22.9,29.6,2,98.4,1.38,4.63,3,200,82,100,63,37,5,5
USER051,2025-10-21,4.73,29.3,24.4,4,93.0,0.64,6.68,2,264,71,45,77,20,4,3
USER051,2025-10-22,8.27,24.0,30.0,2,89.3,0.66,4.57,1,276,77,79,135,40,6,7
USER051,2025-10-23,6.5,27.9,29.1,4,97.6,1.27,3.57,7,280,70,100,41,23,3,5
USER051,2025-10-24,6.59,36.5,33.8,2,92.2,1.14,4.16,2,332,89,86,39,14,3,8
USER051,2025-10-25,8.28,20.7,35.9,1,92.5,1.76,5.54,3,285,84,93,24,16,2,6
USER051,2025-10-26,9.12,27.8,25.1,2,93.1,2.96,7.43,2,380,60,63,71,28,4,2
USER051,2025-10-27,5.63,37.7,24.6,2,88.1,1.34,6.43,2,292,77,62,243,11,4,6
USER051,2025-10-28,6.93,25.2,25.2,1,91.6,1.01,4.38,1,260,85,89,199,8,2,5
USER051,2025-10-29,6.65,14.8,30.7,3,83.5,0.67,6.51,4,286,91,73,95,2,4,6
USER051,2025-10-30,6.54,19.7,29.4,3,96.1,0.61,5.08,3,282,74,73,193,3,2,6
USER051,2025-10-31,6.59,19.3,31.0,0,98.9,0.77,6.46,6,205,97,95,248,72,4,7
USER051,2025-11-01,7.74,25.4,18.6,2,88.8,2.02,3.73,2,274,77,73,132,20,4,8
USER051,2025-11-02,6.28,20.9,32.3,0,88.1,1.83,5.37,2,301,70,77,57,27,4,9
USER051,2025-11-03,6.78,36.8,40.0,2,98.4,0.68,7.45,7,255,96,66,136,52,4,6
USER051,2025-11-04,6.16,36.1,29.4,1,88.6,1.04,6.2,3,200,72,75,99,45,2,6
USER051,2025-11-05,7.45,26.4,28.1,1,88.7,1.25,3.5,4,251,79,82,30,0,3,4
USER051,2025-11-06,6.81,26.8,30.0,1,91.9,1.39,6.66,4,200,88,84,53,20,3,6
USER052,2025-07-10,5.28,39.3,25.8,3,93.6,21.55,5.07,1,259,81,84,217,68,4,6
USER052,2025-07-11,6.76,17.1,29.1,0,87.8,21.68,5.1,2,296,79,68,107,22,4,5
USER052,2025-07-12,6.46,30.6,23.2,5,96.9,23.29,6.73,4,200,88,87,107,11,4,8
USER052,2025-07-13,6.65,21.3,34.9,1,90.1,23.42,5.73,3,254,78,91,203,8,4,6
USER052,2025-07-14,5.94,23.4,31.6,2,90.3,21.84,6.11,4,350,79,81,195,0,6,4
USER052,2025-07-15,4.78,20.4,34.9,0,85.9,21.57,3.07,5,330,63,59,15,1,5,5
USER052,2025-07-16,6.51,19.7,26.4,0,95.3,21.87,8.44,7,295,96,82,104,8,2,7
USER052,2025-07-17,6.02,23.5,24.3,0,93.9,22.17,3.11,5,264,90,77,15,2,4,6
USER052,2025-07-18,5.8,24.7,28.9,2,96.8,21.86,3.24,6,234,77,84,333,16,7,4
USER052,2025-07-19,7.55,37.0,34.0,2,91.0,23.52,6.95,3,266,69,99,20,4,4,8
USER052,2025-07-20,5.62,23.8,32.6,1,91.5,23.82,6.4,2,257,92,91,118,50,5,4
USER052,2025-07-21,6.61,24.6,29.7,3,96.9,22.45,6.0,2,288,88,81,102,9,3,8
USER052,2025-07-22,6.12,24.8,17.0,2,95.3,21.74,5.56,2,305,92,100,122,16,6,6
USER052,2025-07-23,5.49,18.8,33.0,0,92.9,21.75,4.55,4,302,64,78,30,3,4,6
USER052,2025-07-24,5.91,28.9,19.4,1,94.9,21.78,5.18,4,250,87,83,64,14,2,6
USER052,2025-07-25,5.32,22.6,21.4,1,90.0,22.25,8.95,3,298,63,75,129,31,7,5
USER052,2025-07-26,6.66,18.7,28.7,2,98.7,23.28,7.19,5,249,77,77,192,7,5,5
USER052,2025-07-27,7.61,19.4,31.0,2,97.8,22.92,3.85,4,350,75,82,23,5,4,4
USER052,2025-07-28,6.07,11.0,21.5,3,91.6,22.26,5.67,4,213,94,63,25,1,5,5
USER052,2025-07-29,4.0,41.3,25.2,2,93.4,21.82,4.06,2,293,64,64,109,3,2,5
USER052,2025-07-30,6.64,28.5,33.4,1,96.8,22.32,5.33,3,347,91,92,219,30,4,7
USER052,2025-07-31,4.01,29.4,30.2,2,94.6,22.38,6.79,2,356,75,70,148,57,6,3
USER052,2025-08-01,7.16,34.9,31.3,2,91.7,21.61,8.56,1,329,77,65,84,5,3,4
USER052,2025-08-02,6.69,21.1,29.9,0,94.4,23.45,6.32,5,272,63,84,17,36,3,7
USER052,2025-08-03,7.19,21.9,30.4,2,93.2,23.59,3.22,4,289,94,71,315,7,6,4
USER052,2025-08-04,6.03,38.3,17.5,2,90.7,21.6,5.25,1,213,69,79,185,27,5,6
USER052,2025-08-05,6.23,33.9,25.7,2,95.5,22.18,6.56,5,200,76,83,62,9,3,7
USER052,2025-08-06,5.26,32.5,25.2,1,94.0,21.65,8.32,3,293,86,69,35,23,6,6
USER052,2025-08-07,5.34,24.0,36.3,3,97.0,22.09,4.36,5,281,85,83,82,10,3,7
USER052,2025-08-08,6.05,29.5,33.5,3,94.1,21.83,3.46,1,333,87,69,69,8,4,6
USER052,2025-08-09,7.34,20.8,37.5,2,95.4,23.88,5.25,5,276,86,74,4,1,2,7
USER052,2025-08-10,4.94,30.5,27.3,3,96.8,22.95,4.77,2,317,77,69,86,29,7,4
USER052,2025-08-11,6.32,24.5,16.3,1,91.0,21.86,3.73,5,276,93,76,120,6,2,7
USER052,2025-08-12,4.49,31.9,40.9,3,92.7,21.98,6.92,2,303,75,56,33,61,4,6
USER052,2025-08-13,5.84,17.8,24.9,0,88.1,22.1,7.18,5,292,67,91,107,0,6,4
USER052,2025-08-14,5.44,21.5,19.3,2,97.3,22.33,7.2,6,309,75,80,18,9,2,6
