employee_id,age,gender,department,role,tenure_years,salary,avg_hours_per_week,overtime_hours_per_month,remote_work_type,manager_support_score,team_size,performance_rating,goals_completed_pct,sick_leave_days,vacation_days_taken,job_satisfaction,workload_stress,work_life_balance,career_growth_satisfaction,months_since_last_promotion,training_hours_last_year,burnout_score,burnout_high_risk
EMP02100,41,Male,Customer Support,Analyst,3.36,72809,53.7,18.1,Full Remote,6.98,10,3.82,63.4,5,18.5,7.0,6.95,7.59,2.95,4.7,6.5,0.5988,0
EMP02101,38,Male,Sales,Senior,0.43,85796,36.0,15.2,Full Remote,9.18,10,3.57,71.7,3,12.5,8.76,5.06,8.31,4.79,2.7,4.7,0.3169,0
EMP02102,27,Male,Operations,Senior Analyst,1.18,60634,35.0,10.2,On-site,9.22,11,3.92,92.5,1,17.1,6.22,2.37,7.35,3.54,13.0,2.9,0.2686,0
EMP02103,28,Female,Operations,Senior Analyst,0.2,103238,47.2,24.7,Full Remote,4.48,5,4.93,78.5,4,13.6,3.73,2.39,5.05,2.99,15.5,6.8,0.5765,0
EMP02104,44,Male,Sales,Manager,3.16,86841,42.7,7.2,Full Remote,5.67,11,2.77,83.7,6,14.3,5.7,6.76,8.8,8.81,5.0,2.1,0.5375,0
EMP02105,25,Male,Sales,Senior,10.61,78767,68.2,10.1,Hybrid,9.26,5,3.34,64.0,5,8.4,6.31,4.77,5.36,4.59,3.6,2.6,0.5377,0
EMP02106,48,Male,Finance,Analyst,5.26,57562,48.7,3.5,Full Remote,6.78,16,2.6,65.3,0,7.3,4.61,5.33,4.24,6.96,8.9,8.0,0.4737,0
EMP02107,27,Female,Customer Support,Manager,11.02,95382,45.5,11.0,Full Remote,7.33,5,3.67,56.3,5,6.6,7.9,3.98,5.89,4.69,1.0,7.2,0.3047,0
EMP02108,40,Male,Operations,Analyst,5.6,80166,43.6,3.2,Hybrid,7.63,11,3.59,76.1,1,8.0,6.52,6.28,4.05,6.48,94.1,4.0,0.465,0
EMP02109,32,Male,Engineering,Tech Lead,5.8,56112,35.3,8.8,Hybrid,9.62,8,5.0,95.9,1,10.8,7.83,2.91,7.7,4.44,76.1,3.2,0.2534,0
EMP02110,39,Female,Operations,Analyst,2.58,73583,49.5,17.8,Full Remote,3.8,14,2.82,63.4,7,10.4,7.11,6.19,4.42,4.79,8.7,17.0,0.6302,0
EMP02111,30,Female,Sales,Associate,2.19,90727,44.4,13.2,Hybrid,6.79,10,4.22,63.7,3,11.6,6.12,2.71,7.1,5.51,38.2,5.0,0.1773,0
EMP02112,33,Female,HR,Analyst,1.56,88789,44.4,22.2,Hybrid,4.33,13,1.4,51.6,2,20.0,7.76,4.3,4.36,3.02,33.7,3.6,0.57,0
EMP02113,35,Male,Operations,Analyst,5.11,87175,45.8,13.0,Hybrid,7.42,7,5.0,69.8,3,15.1,6.25,5.74,7.69,6.23,17.4,9.3,0.59,0
EMP02114,26,Female,Engineering,Senior Dev,0.6,77313,46.8,9.5,Hybrid,8.66,10,3.52,73.2,5,7.4,2.21,4.43,6.45,3.83,11.0,2.4,0.483,0
EMP02115,40,Female,Operations,Analyst,0.17,100645,35.0,9.1,Full Remote,6.13,6,3.61,51.5,4,9.2,8.09,3.05,3.53,5.23,18.8,4.5,0.3912,0
EMP02116,30,Male,HR,Senior Analyst,8.86,105944,51.7,10.1,Hybrid,9.55,8,3.32,89.7,5,8.2,7.57,6.35,7.03,5.12,53.9,4.7,0.5962,0
EMP02117,33,Female,Operations,Senior Analyst,0.1,93433,38.2,5.3,On-site,9.91,8,3.88,79.1,1,12.0,8.46,1.97,8.84,3.43,39.8,5.2,0.1001,0
EMP02118,27,Male,Engineering,Junior Dev,11.29,60313,43.9,25.9,On-site,5.81,8,3.02,76.5,3,8.2,5.3,4.5,7.96,3.85,12.8,6.9,0.6301,0
EMP02119,22,Female,Sales,Manager,3.92,48548,55.3,31.2,On-site,8.51,5,3.62,80.9,8,2.4,7.15,2.34,8.92,4.37,36.2,4.8,0.4321,0
EMP02120,33,Male,Operations,Analyst,1.19,61401,59.2,6.4,Hybrid,9.18,4,4.58,38.8,3,17.1,8.11,4.8,7.93,7.69,38.2,5.5,0.3525,0
EMP02121,54,Female,Engineering,Junior Dev,3.59,123841,35.0,2.8,Hybrid,9.03,12,3.19,43.3,4,10.5,7.06,4.71,3.12,7.57,9.2,5.1,0.3667,0
EMP02122,41,Male,Engineering,Senior Dev,5.11,82042,45.2,3.9,Hybrid,7.38,10,3.26,91.8,2,3.9,7.61,8.11,7.57,5.47,56.0,6.5,0.3844,0
EMP02123,34,Female,Customer Support,Senior Analyst,0.84,128161,47.2,4.9,On-site,8.36,11,3.28,70.8,4,9.0,8.44,4.73,7.04,2.2,5.4,0.7,0.4601,0
EMP02124,32,Male,Sales,Senior,4.42,71995,35.0,9.7,On-site,8.85,5,4.27,67.9,3,2.5,5.69,4.41,5.47,4.19,39.9,2.3,0.4277,0
EMP02125,35,Other,Customer Support,Analyst,4.89,68529,51.4,4.1,Full Remote,4.17,11,3.38,64.8,5,6.4,7.52,3.37,6.97,3.87,22.7,7.1,0.3904,0
EMP02126,39,Female,Engineering,Tech Lead,0.86,73148,45.9,3.2,Full Remote,7.41,8,3.14,83.9,5,5.0,8.57,4.55,5.94,6.42,17.8,5.4,0.2059,0
EMP02127,25,Male,Sales,Senior,0.13,72695,46.6,5.2,Hybrid,3.49,5,3.64,81.5,5,11.1,6.36,4.38,4.95,4.71,29.3,8.3,0.5496,0
EMP02128,43,Female,Operations,Analyst,0.68,55658,37.7,3.9,Full Remote,9.79,9,4.35,64.7,8,23.4,7.17,3.51,4.61,8.32,42.1,17.1,0.2911,0
EMP02129,40,Other,Finance,Analyst,0.67,46278,48.3,5.0,On-site,8.72,10,2.46,68.1,4,1.5,9.12,5.63,4.9,8.39,21.4,6.6,0.3321,0
EMP02130,40,Male,HR,Manager,0.2,87533,51.7,16.1,Full Remote,7.03,7,4.1,80.4,3,3.6,6.2,4.23,5.26,6.2,10.2,0.8,0.4659,0
EMP02131,38,Male,Marketing,Senior,3.88,101372,46.0,1.1,Full Remote,5.54,12,3.78,70.5,6,6.6,6.44,4.92,6.69,3.83,0.1,1.7,0.4744,0
EMP02132,35,Female,Operations,Analyst,1.43,136124,40.9,9.1,On-site,8.87,4,3.82,82.6,6,17.1,4.2,4.9,4.84,3.63,6.9,4.1,0.5592,0
EMP02133,40,Male,Engineering,Senior Dev,6.47,64157,41.5,13.4,Full Remote,8.9,4,3.52,78.5,1,18.1,8.04,3.79,7.85,3.78,10.1,7.8,0.2617,0
EMP02134,39,Male,Sales,Associate,0.87,66183,46.8,1.1,Full Remote,9.12,6,3.53,79.1,3,14.7,7.79,3.09,5.31,2.3,11.7,3.2,0.2684,0
EMP02135,32,Male,Engineering,Senior Dev,1.81,55719,45.4,14.7,Hybrid,8.32,8,4.06,65.9,2,2.7,7.64,4.6,9.59,4.81,1.1,1.1,0.3957,0
EMP02136,30,Male,HR,Manager,3.06,103143,52.2,16.5,Hybrid,6.72,7,2.26,63.9,8,11.8,7.21,5.44,9.0,3.13,8.1,8.8,0.4231,0
EMP02137,35,Male,Sales,Senior,6.3,95374,41.2,19.3,Full Remote,6.0,6,2.85,45.4,1,6.4,8.47,6.08,8.02,5.2,17.9,4.3,0.2864,0
EMP02138,47,Male,Sales,Senior,2.23,53076,35.3,5.8,Hybrid,6.5,9,2.15,52.8,4,5.1,7.02,3.07,7.08,2.47,27.9,14.6,0.3801,0
EMP02139,25,Female,Marketing,Director,1.4,52445,47.9,2.9,Full Remote,9.06,3,4.95,93.6,3,12.0,8.31,2.75,4.41,6.81,49.1,6.7,0.4069,0
EMP02140,23,Female,Engineering,Senior Dev,6.05,98812,41.2,4.7,Hybrid,7.65,12,4.51,80.7,7,10.3,7.24,4.52,5.13,5.9,23.8,10.6,0.1197,0
EMP02141,36,Male,Engineering,Senior Dev,1.11,84579,51.3,4.0,Hybrid,5.91,5,1.76,68.9,4,10.5,6.72,8.44,5.82,5.62,82.6,1.7,0.5228,0
EMP02142,35,Female,Finance,Analyst,0.25,93959,45.1,14.6,On-site,8.06,14,3.79,73.0,3,14.0,5.73,6.37,5.69,2.95,40.3,2.5,0.5932,0
EMP02143,36,Female,Sales,Senior,1.77,52930,50.2,3.8,Hybrid,8.76,14,3.32,65.2,6,15.1,4.51,3.84,8.7,5.49,15.3,5.7,0.434,0
EMP02144,36,Female,Operations,Senior Analyst,4.61,40000,36.9,1.4,Hybrid,4.55,10,3.98,75.9,5,14.4,7.04,1.87,8.1,4.58,26.7,6.7,0.2415,0
EMP02145,33,Male,Finance,Analyst,0.1,53125,46.1,17.3,Hybrid,6.56,8,3.77,60.2,7,9.9,8.28,4.98,5.54,7.13,34.1,1.3,0.421,0
EMP02146,46,Male,Engineering,Manager,2.64,92194,39.4,4.0,Full Remote,8.14,9,3.39,90.6,4,6.5,5.58,5.54,6.92,4.63,51.8,2.1,0.4797,0
EMP02147,22,Female,HR,Manager,2.71,127776,35.2,14.8,Full Remote,8.52,9,3.45,53.6,2,5.5,6.7,9.27,8.9,3.34,7.8,0.7,0.5562,0
EMP02148,28,Female,Engineering,Tech Lead,7.92,64263,38.1,3.6,On-site,9.4,10,4.31,65.0,5,12.6,5.85,5.49,4.65,3.42,85.2,5.2,0.2275,0
EMP02149,34,Female,Operations,Senior Analyst,1.01,131896,40.6,0.8,Full Remote,7.98,6,3.02,57.7,7,10.9,6.98,5.88,8.06,4.14,10.7,10.0,0.3978,0
EMP02150,22,Female,Customer Support,Senior Analyst,0.98,95745,55.0,6.2,Hybrid,7.22,7,3.19,81.1,8,10.7,6.4,2.32,4.49,6.61,59.9,5.7,0.5034,0
EMP02151,33,Male,Marketing,Associate,1.74,40174,40.4,20.4,Full Remote,9.51,6,4.02,58.6,6,4.5,7.33,3.36,7.47,5.1,48.2,5.2,0.2814,0
EMP02152,48,Female,Finance,Analyst,1.32,80350,35.0,15.7,On-site,7.97,6,4.18,76.5,6,14.0,7.08,2.82,7.79,6.04,18.6,7.7,0.2686,0
EMP02153,35,Male,Engineering,Tech Lead,4.0,96599,46.1,6.1,On-site,8.3,8,3.73,64.4,4,9.4,5.79,4.05,6.11,7.89,3.1,4.3,0.4015,0
EMP02154,36,Male,Sales,Senior,3.08,40000,45.2,7.7,Hybrid,8.47,12,3.12,55.7,3,15.6,8.87,3.86,2.98,3.39,87.1,3.5,0.3052,0
EMP02155,24,Female,Operations,Manager,4.27,91111,41.1,4.1,Hybrid,5.74,9,2.16,49.4,7,11.9,7.11,4.61,5.21,5.07,34.4,8.6,0.5725,0
EMP02156,30,Male,Engineering,Junior Dev,5.15,104318,43.7,13.2,Hybrid,9.63,11,2.2,54.9,1,14.0,6.12,6.73,6.5,5.12,7.6,4.0,0.3989,0
EMP02157,31,Male,Sales,Senior,7.69,84971,52.8,30.2,On-site,8.38,9,3.34,69.5,3,1.7,8.89,6.52,2.69,6.79,37.0,4.1,0.5689,0
EMP02158,32,Female,Sales,Senior,1.69,73456,50.4,4.0,Full Remote,8.0,5,3.63,75.8,6,18.1,6.11,4.22,4.69,4.81,4.4,3.2,0.4732,0
EMP02159,45,Male,Finance,Senior Analyst,12.54,70676,49.7,15.4,Hybrid,6.46,12,3.22,85.7,1,13.5,2.95,6.3,6.32,5.28,50.2,4.8,0.7105,1
EMP02160,39,Other,Sales,Manager,0.73,69216,35.5,1.9,Hybrid,6.09,7,2.66,70.1,4,6.1,5.68,2.34,6.65,4.73,12.1,6.7,0.4594,0
EMP02161,26,Other,Customer Support,Manager,3.76,45600,68.1,0.6,Hybrid,5.79,7,2.54,70.6,3,13.1,8.26,5.85,5.8,8.45,70.0,2.3,0.5469,0
EMP02162,36,Female,Engineering,Junior Dev,2.29,57811,53.4,6.9,Full Remote,7.06,12,3.63,85.9,2,6.0,8.83,4.58,6.61,4.44,12.4,8.4,0.5013,0
EMP02163,38,Male,Sales,Associate,5.09,64585,49.1,5.6,Full Remote,6.72,4,4.59,80.7,4,13.9,4.14,3.94,6.34,3.56,3.7,2.6,0.4631,0
EMP02164,44,Male,Finance,Analyst,1.94,77837,35.7,17.0,On-site,4.66,12,2.9,78.1,4,10.6,8.13,2.73,6.09,7.12,13.4,4.4,0.2091,0
EMP02165,47,Male,Engineering,Senior Dev,4.6,61079,52.6,14.9,Full Remote,5.65,12,3.48,86.2,0,6.4,5.78,6.57,5.87,4.31,1.8,2.3,0.7024,1
EMP02166,26,Male,Finance,Analyst,7.99,53271,41.0,10.8,Hybrid,7.93,5,2.93,70.7,3,13.3,5.09,7.53,7.31,5.63,24.3,7.5,0.4588,0
EMP02167,28,Male,Engineering,Tech Lead,3.95,93994,43.4,15.2,Full Remote,6.67,11,3.98,50.6,2,4.8,5.29,7.68,5.72,5.2,6.8,1.5,0.6238,0
EMP02168,24,Other,Engineering,Senior Dev,4.49,84265,35.0,1.0,Full Remote,8.96,11,3.4,78.9,6,16.5,4.21,4.21,3.92,4.02,116.9,1.5,0.3702,0
EMP02169,33,Male,Engineering,Senior Dev,0.21,61519,35.1,3.9,Hybrid,8.65,6,4.29,74.3,4,17.1,4.64,3.69,7.16,5.13,54.9,4.6,0.1969,0
EMP02170,38,Female,Customer Support,Senior Analyst,0.69,87656,48.5,2.5,On-site,5.66,6,3.59,56.0,5,12.7,5.32,4.72,8.51,6.18,72.0,8.4,0.2707,0
EMP02171,42,Male,Marketing,Senior,10.98,63671,53.0,7.2,Hybrid,8.53,8,3.6,61.9,5,11.3,5.42,4.28,6.28,4.8,9.4,9.4,0.4891,0
EMP02172,34,Female,Operations,Senior Analyst,3.54,76576,50.5,19.2,On-site,8.09,11,2.82,66.5,4,9.0,6.88,4.12,6.38,4.1,9.1,1.5,0.433,0
EMP02173,32,Female,Sales,Associate,2.47,99376,50.2,1.0,Hybrid,7.21,6,2.83,55.5,5,10.0,4.82,8.71,7.03,4.61,36.6,1.6,0.4798,0
EMP02174,36,Male,HR,Analyst,1.37,59906,44.5,2.6,Hybrid,5.76,6,3.87,60.9,7,9.5,6.74,3.58,8.46,5.15,5.5,5.1,0.3884,0
EMP02175,28,Male,Marketing,Senior,0.14,45689,41.7,0.4,Hybrid,8.12,4,3.68,84.8,4,11.6,8.59,5.65,6.47,2.68,3.2,6.4,0.53,0
EMP02176,51,Female,Customer Support,Senior Analyst,1.38,71371,47.3,9.8,On-site,5.84,10,5.0,65.5,2,13.5,7.04,3.96,6.82,3.93,11.2,7.9,0.4569,0
EMP02177,22,Female,Finance,Manager,2.07,40913,51.6,4.5,Hybrid,5.71,13,2.62,57.6,4,6.1,7.06,5.26,7.93,3.5,75.6,0.3,0.5534,0
EMP02178,36,Female,Finance,Manager,0.71,68063,45.0,28.0,Hybrid,6.8,12,4.29,59.0,5,11.9,7.16,5.38,6.83,7.6,17.7,2.8,0.3172,0
EMP02179,51,Male,Engineering,Tech Lead,0.57,67984,54.7,6.5,Hybrid,9.43,11,3.6,94.8,3,10.8,5.94,4.58,5.37,7.03,34.0,4.9,0.4339,0
EMP02180,35,Male,Marketing,Senior,2.13,40000,43.3,12.2,Full Remote,8.1,10,2.72,87.0,7,8.4,5.3,6.11,6.1,3.38,60.6,4.2,0.4638,0
EMP02181,33,Female,Marketing,Manager,2.64,88265,37.2,15.8,Full Remote,7.27,5,1.36,51.6,1,16.3,7.83,4.64,7.4,7.12,7.5,10.2,0.2691,0
EMP02182,32,Female,Customer Support,Analyst,0.82,70432,44.9,6.8,Full Remote,7.89,7,2.99,70.2,8,16.5,6.92,2.31,7.4,7.62,20.6,3.4,0.1699,0
EMP02183,33,Male,Sales,Associate,2.66,104547,45.8,11.8,Hybrid,9.46,7,3.09,52.0,7,13.4,4.11,4.43,3.76,3.41,23.8,3.6,0.5731,0
EMP02184,45,Female,Sales,Associate,6.92,80388,44.3,4.2,Full Remote,6.45,8,3.09,83.4,3,14.3,7.14,3.2,4.2,6.88,5.8,14.1,0.3817,0
EMP02185,22,Male,Sales,Associate,1.92,93390,55.2,1.3,Hybrid,9.14,7,4.22,66.6,2,17.2,6.29,6.0,8.24,4.92,9.5,15.8,0.4881,0
EMP02186,47,Male,Engineering,Senior Dev,5.84,104750,51.4,6.6,On-site,7.75,9,3.13,50.1,5,5.6,9.54,5.93,7.2,6.13,5.2,3.5,0.4416,0
EMP02187,23,Male,Engineering,Senior Dev,7.86,71707,35.0,3.3,Hybrid,9.3,11,3.72,61.5,5,5.5,6.18,4.91,3.37,4.93,14.9,10.5,0.5497,0
EMP02188,32,Male,Operations,Manager,0.29,74979,57.3,24.8,Full Remote,8.68,8,2.38,83.7,4,10.2,6.14,5.31,6.91,6.08,25.4,8.0,0.4788,0
EMP02189,31,Female,Marketing,Associate,0.3,40000,35.0,6.2,On-site,9.71,4,3.81,86.5,2,13.9,5.25,7.02,4.98,5.44,52.6,0.7,0.3695,0
EMP02190,39,Male,Operations,Manager,1.94,105988,62.2,26.8,Full Remote,5.78,8,2.46,61.6,7,9.8,8.26,6.69,5.43,5.08,19.3,2.5,0.7232,1
EMP02191,22,Male,Operations,Analyst,2.66,71357,42.7,9.4,Hybrid,8.09,9,4.04,67.5,5,15.5,4.83,8.05,2.99,4.1,9.3,10.6,0.8412,1
EMP02192,38,Female,Sales,Associate,1.66,49856,43.5,28.4,Hybrid,5.91,7,4.27,75.2,5,15.1,7.2,2.49,3.35,5.02,10.4,5.7,0.2989,0
EMP02193,51,Female,Marketing,Senior,1.19,93493,44.5,8.5,Full Remote,7.16,9,2.3,55.6,3,16.6,3.9,4.13,5.72,4.06,89.8,8.4,0.405,0
EMP02194,24,Female,Engineering,Senior Dev,3.07,40000,48.1,13.9,Full Remote,8.06,4,5.0,83.4,3,8.6,7.0,6.06,3.94,4.4,81.5,2.8,0.5355,0
EMP02195,36,Female,Customer Support,Analyst,0.1,64268,45.0,12.7,Full Remote,6.31,5,3.14,65.2,2,11.2,7.61,2.41,4.71,4.44,33.7,5.0,0.4924,0
EMP02196,29,Male,Sales,Associate,10.33,97707,43.9,3.2,Full Remote,6.99,8,3.79,67.1,6,6.9,7.8,4.77,5.83,6.35,22.0,13.8,0.4102,0
EMP02197,38,Female,Sales,Senior,0.79,64056,55.5,5.4,Full Remote,7.12,9,4.11,95.9,9,10.3,4.1,4.7,6.33,5.34,24.6,6.6,0.6396,0
EMP02198,35,Female,Sales,Associate,7.47,57051,49.5,8.5,On-site,6.84,4,2.96,53.7,3,6.2,4.02,6.28,4.88,6.51,91.0,1.9,0.5719,0
EMP02199,29,Female,Marketing,Manager,0.35,64596,37.3,10.5,Hybrid,6.53,6,2.94,60.5,5,9.7,5.08,3.93,9.23,5.81,21.5,8.1,0.3153,0
EMP02200,38,Male,Sales,Senior,0.82,40000,50.9,34.0,On-site,9.3,11,3.16,81.9,2,14.1,5.26,5.75,7.32,7.15,37.6,2.1,0.633,0
EMP02201,49,Male,Sales,Associate,0.8,92886,49.2,21.3,Hybrid,6.94,12,3.87,70.5,4,16.6,6.42,7.06,5.22,5.58,36.6,2.6,0.6677,0
EMP02202,33,Female,Operations,Manager,16.68,71927,40.6,4.2,Hybrid,4.95,4,3.97,53.5,2,11.5,7.79,4.33,4.44,5.72,3.6,4.5,0.4817,0
EMP02203,40,Male,Operations,Analyst,0.1,68191,51.3,18.9,Full Remote,7.37,6,4.62,67.4,4,2.1,6.92,5.35,7.96,5.1,33.8,3.3,0.4257,0
EMP02204,24,Female,Sales,Manager,3.06,68283,43.7,8.4,Full Remote,8.83,15,4.49,73.6,2,12.6,8.32,6.18,5.24,5.11,2.9,7.0,0.5135,0
EMP02205,27,Female,Marketing,Manager,6.11,75351,43.2,14.7,Hybrid,7.96,2,4.48,72.7,4,13.5,6.0,5.07,7.79,6.18,13.2,3.4,0.2421,0
EMP02206,38,Female,Operations,Manager,3.35,91335,43.0,10.7,On-site,6.3,7,4.2,79.0,6,12.2,2.71,2.23,2.81,8.06,0.1,0.7,0.4228,0
EMP02207,46,Female,Engineering,Senior Dev,1.35,73698,35.0,0.4,Full Remote,6.54,10,4.14,70.5,3,14.4,7.34,2.84,7.69,4.62,43.4,6.2,0.1577,0
EMP02208,37,Female,Operations,Senior Analyst,9.53,40959,40.8,11.4,Hybrid,4.8,7,3.18,89.2,2,11.7,7.95,4.38,8.23,4.78,1.0,6.8,0.2322,0
EMP02209,32,Male,Engineering,Senior Dev,6.72,89387,50.7,3.7,Full Remote,9.22,2,3.06,83.6,6,10.5,6.38,4.31,5.35,5.36,24.3,24.8,0.2315,0
EMP02210,34,Female,Finance,Senior Analyst,1.71,87464,44.8,9.1,Hybrid,3.18,7,2.27,43.9,5,15.1,5.59,3.03,6.75,4.67,41.1,4.8,0.4903,0
EMP02211,24,Female,HR,Senior Analyst,2.56,80138,35.0,5.9,Hybrid,7.17,8,4.62,53.2,6,13.4,4.68,7.07,5.27,2.62,19.3,4.7,0.492,0
EMP02212,39,Male,Marketing,Senior,10.28,101881,52.7,4.3,Hybrid,7.06,7,3.54,45.9,4,13.3,7.02,3.38,7.42,8.39,6.0,11.8,0.2655,0
EMP02213,42,Male,Operations,Manager,12.15,75759,42.6,5.2,Full Remote,7.35,9,3.77,65.6,6,17.2,4.28,6.45,3.61,7.53,33.4,7.1,0.6147,0
EMP02214,31,Male,Engineering,Junior Dev,1.79,102784,35.2,14.7,Full Remote,8.4,6,1.25,83.9,7,15.1,8.94,2.99,8.53,3.44,2.3,4.4,0.1572,0
EMP02215,31,Female,Sales,Manager,5.64,110180,62.6,3.8,Hybrid,8.07,5,2.97,86.5,3,18.3,5.64,5.93,3.79,5.81,28.6,6.3,0.6207,0
EMP02216,37,Male,Marketing,Manager,1.08,89557,36.6,1.8,On-site,5.8,3,4.28,73.4,9,12.7,8.94,8.41,7.52,7.01,0.3,1.9,0.3987,0
EMP02217,31,Female,Operations,Senior Analyst,1.39,56301,52.0,17.7,Hybrid,7.25,4,3.76,72.2,2,22.1,6.71,3.23,6.55,3.87,22.5,27.1,0.2619,0
EMP02218,34,Male,Engineering,Senior Dev,0.54,71730,38.8,9.1,Hybrid,3.56,2,2.97,53.3,2,15.7,6.92,3.61,4.02,3.84,51.4,6.2,0.587,0
EMP02219,51,Male,Operations,Analyst,0.7,105971,46.1,8.8,Hybrid,9.19,10,3.41,74.8,4,9.7,8.29,3.08,5.85,3.58,2.6,2.4,0.34,0
EMP02220,33,Female,Sales,Director,3.21,40000,37.8,23.5,Full Remote,7.91,8,5.0,67.8,3,3.4,6.62,3.48,7.27,4.22,1.8,3.0,0.3396,0
EMP02221,32,Male,Engineering,Junior Dev,2.14,65201,35.1,4.5,On-site,4.71,9,3.31,39.0,5,12.6,4.07,5.2,7.35,7.46,30.4,9.1,0.4153,0
EMP02222,29,Female,Operations,Senior Analyst,0.79,66425,49.2,13.4,Full Remote,7.32,10,3.6,69.4,2,19.1,3.41,8.44,8.7,6.75,3.4,2.6,0.6573,0
EMP02223,40,Female,Engineering,Senior Dev,1.55,53369,48.2,7.2,Hybrid,7.81,8,3.49,73.1,2,14.0,7.86,2.19,5.63,7.18,6.0,3.1,0.4264,0
EMP02224,33,Female,Marketing,Director,1.4,96821,54.2,22.6,Hybrid,8.11,7,3.67,45.5,4,16.0,7.4,3.95,7.11,3.58,16.9,8.7,0.452,0
EMP02225,29,Male,Engineering,Tech Lead,13.11,84420,44.7,2.6,Hybrid,9.44,5,4.46,53.2,7,3.6,7.9,4.01,4.24,6.49,24.6,6.0,0.223,0
EMP02226,45,Female,Sales,Senior,5.76,57223,62.8,17.8,Full Remote,5.51,12,5.0,73.7,4,15.6,4.47,6.81,8.75,5.4,81.6,6.2,0.5567,0
EMP02227,46,Female,HR,Analyst,1.47,90137,47.1,10.4,On-site,7.03,5,4.68,85.6,4,20.4,6.69,3.79,6.54,6.44,8.7,6.9,0.4511,0
EMP02228,30,Female,Marketing,Senior,7.36,71039,49.5,4.5,Full Remote,9.66,16,3.69,48.8,4,12.6,6.84,5.6,8.91,4.33,36.1,10.5,0.2958,0
EMP02229,22,Female,Sales,Associate,1.26,52745,35.0,4.5,Hybrid,6.86,6,4.45,64.6,5,14.8,6.24,7.33,7.8,5.89,7.5,8.9,0.6069,0
EMP02230,43,Female,Sales,Manager,3.31,57177,40.1,18.5,On-site,6.58,10,2.3,57.1,2,20.4,9.25,8.33,5.66,7.91,39.3,2.2,0.4397,0
EMP02231,29,Female,Engineering,Tech Lead,10.2,85901,49.2,7.5,Hybrid,9.1,8,3.49,78.0,5,15.7,9.36,6.79,4.57,7.42,8.1,7.5,0.4905,0
EMP02232,41,Female,Marketing,Manager,1.48,98475,44.3,7.3,Full Remote,6.64,13,2.94,55.6,4,9.8,4.44,7.97,6.85,6.21,43.5,6.1,0.494,0
EMP02233,22,Male,Customer Support,Senior Analyst,3.42,62830,46.5,6.8,On-site,7.54,14,3.04,86.2,5,6.7,5.0,5.24,7.03,4.02,3.7,7.0,0.5981,0
EMP02234,42,Male,Operations,Senior Analyst,1.05,88611,38.5,14.5,Full Remote,8.02,8,4.27,66.6,9,5.8,5.7,3.03,3.14,7.98,15.1,5.8,0.4438,0
EMP02235,25,Male,Engineering,Junior Dev,0.93,114543,46.0,17.8,On-site,8.74,3,4.59,85.0,10,16.8,8.15,5.15,6.91,8.28,12.7,4.6,0.2728,0
EMP02236,40,Male,Engineering,Senior Dev,2.56,43528,45.9,19.1,Full Remote,9.25,8,2.44,50.4,5,23.6,7.07,6.42,4.76,7.38,60.6,0.2,0.4918,0
EMP02237,35,Male,Customer Support,Analyst,11.63,83891,35.6,4.0,Hybrid,6.73,9,3.36,46.4,6,18.3,6.59,6.44,5.18,7.68,50.9,8.4,0.4488,0
EMP02238,27,Male,Marketing,Manager,1.81,95766,50.1,7.8,Full Remote,7.55,12,2.98,51.5,6,10.6,7.69,4.85,9.13,6.11,11.2,2.6,0.3313,0
EMP02239,31,Female,Marketing,Associate,8.32,72621,35.0,2.6,Full Remote,6.54,6,4.03,70.4,5,22.4,7.45,3.61,6.54,5.67,1.7,3.0,0.4986,0
EMP02240,40,Male,Operations,Senior Analyst,7.37,105957,46.5,10.9,Full Remote,5.9,3,4.39,80.9,5,6.9,5.93,5.86,6.27,5.04,9.8,4.4,0.7489,1
EMP02241,35,Female,Sales,Senior,0.88,129970,59.1,5.6,Full Remote,7.29,6,5.0,77.4,3,14.6,8.85,2.08,5.93,5.36,7.4,16.5,0.3648,0
EMP02242,39,Male,Marketing,Senior,1.54,83583,50.4,7.8,On-site,7.45,5,4.46,68.5,2,8.9,6.38,5.34,3.1,5.59,17.7,4.8,0.5767,0
EMP02243,50,Male,Customer Support,Analyst,3.09,69160,50.4,15.8,On-site,7.26,4,4.42,62.2,4,0.5,6.97,4.01,5.29,6.27,54.4,5.0,0.4042,0
EMP02244,22,Male,Finance,Analyst,2.19,99424,37.8,18.8,Full Remote,8.98,5,2.7,85.9,3,18.2,6.48,4.76,8.79,4.72,5.7,13.2,0.1994,0
EMP02245,47,Male,Engineering,Senior Dev,0.3,96051,59.2,5.5,Full Remote,6.28,9,2.96,53.9,6,16.1,6.0,2.88,6.5,6.49,3.0,9.1,0.4369,0
EMP02246,35,Female,Engineering,Tech Lead,15.2,40000,56.0,13.7,Hybrid,8.18,3,3.54,32.7,1,6.0,8.72,6.5,5.99,7.62,5.0,2.6,0.4751,0
EMP02247,27,Female,Engineering,Junior Dev,4.19,74931,38.3,4.7,Hybrid,7.95,11,5.0,59.1,3,15.2,7.13,5.77,6.83,4.2,85.3,1.3,0.4215,0
EMP02248,24,Male,Operations,Manager,1.73,65135,41.2,22.9,On-site,9.1,8,3.56,76.5,5,11.1,6.77,3.13,4.3,7.3,40.7,6.1,0.5078,0
