user_id,age,gender,fitness_level,health_goal,bmi,diet_preference,baseline_stress,avg_steps,avg_active_minutes,avg_sleep_hours,avg_resting_hr,avg_calories_burned,avg_wellness_score,steps_consistency,activity_consistency
USER1241,28,Male,Very Active,Weight Loss,30.1,Balanced,3.86,10829.955555555556,74.22222222222223,7.919444444444444,69.68888888888888,2310.0333333333333,6.869999999999999,0.318969521532819,0.4282712686745373
USER1242,29,Other,Sedentary,General Fitness,24.5,Vegetarian,2.85,2912.8888888888887,8.71111111111111,6.440333333333333,69.57777777777778,1673.1555555555556,7.052666666666667,0.3568478694178119,0.4517987771189793
USER1243,26,Male,Lightly Active,General Fitness,24.4,Low Carb,4.61,5623.611111111111,24.977777777777778,6.993333333333333,68.52222222222223,1838.588888888889,7.223333333333334,0.33278217284822176,0.4696033373256609
USER1244,21,Male,Moderately Active,Weight Loss,30.5,Low Carb,3.74,8420.577777777778,42.06666666666667,7.567333333333334,70.26666666666667,2052.8,6.918555555555555,0.3577575151107811,0.4417030153153289
USER1245,25,Female,Very Active,Build Muscle,32.4,Balanced,4.36,11126.355555555556,76.37777777777778,8.023333333333333,69.27777777777777,2330.0777777777776,7.018111111111111,0.3185067216886492,0.45709140852236935
USER1246,19,Female,Very Active,General Fitness,28.6,Balanced,2.33,11173.855555555556,73.76666666666667,7.928888888888889,69.25555555555556,2325.9666666666667,7.1738888888888885,0.327009786086364,0.48467459108149197
USER1247,32,Male,Lightly Active,General Fitness,23.4,Low Carb,3.69,5504.422222222222,27.2,6.9353333333333325,69.82222222222222,1842.1888888888889,7.014666666666667,0.35493785755771606,0.4384434664754329
USER1248,24,Female,Moderately Active,Weight Loss,24.0,Balanced,3.2,8263.444444444445,44.077777777777776,7.480777777777778,68.95555555555555,2048.988888888889,7.214555555555555,0.3863025274570338,0.4427674640672465
USER1249,34,Female,Sedentary,Better Sleep,26.3,Balanced,5.36,2844.5555555555557,8.71111111111111,6.469666666666667,68.92222222222222,1650.2888888888888,6.975777777777778,0.3191936592934309,0.43152458701887153
USER1250,18,Male,Very Active,Weight Loss,27.3,Balanced,4.58,10866.68888888889,76.12222222222222,8.06711111111111,70.36666666666666,2310.011111111111,7.061888888888889,0.36077470732718786,0.4450835624811972
USER1251,35,Male,Very Active,Weight Loss,22.0,Balanced,3.25,11272.18888888889,75.4888888888889,7.853111111111111,70.75555555555556,2344.2444444444445,7.102555555555556,0.32908524611451234,0.4874156636032575
USER1252,40,Female,Sedentary,Weight Loss,28.9,High Protein,3.4,2634.3777777777777,8.433333333333334,6.558666666666666,68.96666666666667,1658.9444444444443,7.123555555555556,0.38924283807638027,0.46181731377804897
USER1253,18,Male,Lightly Active,Weight Loss,26.3,Balanced,4.85,5298.455555555555,26.266666666666666,6.891666666666667,70.34444444444445,1842.6555555555556,7.012777777777777,0.3627977460984876,0.43849204478811205
USER1254,35,Female,Sedentary,Weight Loss,19.1,High Protein,4.61,2673.9444444444443,8.266666666666667,6.539222222222222,70.56666666666666,1663.6444444444444,7.065222222222222,0.39516235719300413,0.432493190365155
USER1255,44,Female,Lightly Active,Better Sleep,22.3,Balanced,4.23,5267.877777777778,25.42222222222222,6.978555555555556,68.24444444444444,1827.1222222222223,7.048555555555556,0.32717668947508177,0.4706151685548344
USER1256,19,Other,Moderately Active,Build Muscle,24.0,Low Carb,4.9,8135.166666666667,44.55555555555556,7.522,69.72222222222223,2061.311111111111,6.799777777777778,0.3689404454763122,0.4267191495581644
USER1257,48,Male,Lightly Active,Weight Loss,25.7,Balanced,5.96,5739.444444444444,25.488888888888887,7.084333333333333,68.72222222222223,1870.0777777777778,7.208,0.32958324652928656,0.46554431565845483
USER1258,36,Other,Sedentary,Weight Loss,33.6,Vegetarian,3.43,2620.9777777777776,9.322222222222223,6.529111111111111,69.5111111111111,1664.8111111111111,6.756444444444445,0.3768389992148056,0.37985647724366656
USER1259,24,Male,Lightly Active,General Fitness,27.0,Vegetarian,2.56,5418.222222222223,26.711111111111112,7.051666666666667,69.3,1837.7666666666667,7.1688888888888895,0.3907078388584262,0.4474106987819643
USER1260,31,Male,Very Active,Stress Management,22.6,Balanced,5.15,10905.066666666668,72.68888888888888,8.082333333333333,71.43333333333334,2302.8333333333335,6.921666666666667,0.35948624113845284,0.38875796327799755
USER1261,37,Male,Moderately Active,Weight Loss,26.9,Vegan,3.63,8150.822222222222,47.8,7.435,69.27777777777777,2054.4777777777776,7.09911111111111,0.37871503986734595,0.4354817571780717
USER1262,32,Male,Lightly Active,Weight Loss,24.6,Balanced,5.14,5390.266666666666,27.022222222222222,6.993444444444444,69.71111111111111,1868.2111111111112,6.826333333333333,0.35637501383941506,0.4082011758830781
USER1263,37,Female,Sedentary,Weight Loss,27.3,Low Carb,5.62,2671.6555555555556,9.2,6.495777777777778,70.52222222222223,1642.4444444444443,7.018333333333333,0.343490297888443,0.42084601390863396
USER1264,22,Male,Very Active,Weight Loss,28.3,High Protein,4.44,10226.3,78.77777777777777,7.865333333333333,69.1,2306.9,6.778777777777778,0.38624634256671314,0.42467279964135196
USER1265,33,Male,Moderately Active,Weight Loss,30.8,Vegan,3.52,8624.91111111111,46.41111111111111,7.461111111111111,69.24444444444444,2074.488888888889,7.060111111111111,0.3537564447397077,0.3738970597157929
USER1266,18,Female,Lightly Active,Build Muscle,25.9,High Protein,1.7,5337.155555555555,28.633333333333333,6.930888888888888,67.91111111111111,1860.8,6.813555555555556,0.3371616259379747,0.41842501480686944
USER1267,30,Male,Sedentary,Weight Loss,32.6,Balanced,2.77,2633.7444444444445,7.955555555555556,6.618222222222222,69.36666666666666,1630.1666666666667,7.094222222222222,0.37276803207261067,0.49460636610804204
USER1268,22,Female,Sedentary,General Fitness,29.6,Balanced,3.03,2884.3,9.188888888888888,6.506555555555556,70.22222222222223,1637.7777777777778,6.745888888888889,0.3280742981148385,0.4302773355328297
USER1269,24,Male,Sedentary,Weight Loss,23.2,Balanced,4.77,2716.3,8.188888888888888,6.563666666666667,68.73333333333333,1645.6222222222223,6.845,0.35835410933395123,0.5010498110762885
USER1270,44,Female,Lightly Active,Better Sleep,34.8,Low Carb,6.56,5517.544444444445,26.3,7.165555555555556,69.74444444444444,1856.1555555555556,6.862111111111111,0.34019420197955247,0.438489061977745
USER1271,42,Female,Very Active,Better Sleep,27.3,Vegetarian,2.78,10522.277777777777,73.43333333333334,7.87988888888889,69.4,2285.133333333333,6.905,0.3406276257750857,0.48547553956814443
USER1272,38,Male,Lightly Active,General Fitness,22.7,Balanced,4.54,5363.922222222222,27.566666666666666,7.020222222222222,68.53333333333333,1844.6777777777777,7.0037777777777785,0.3664855305610517,0.4884411615493603
USER1273,21,Male,Moderately Active,Build Muscle,32.6,Low Carb,3.81,8052.977777777778,46.22222222222222,7.455777777777778,68.97777777777777,2050.3,6.941111111111112,0.36776077415185693,0.46488425467229416
USER1274,28,Male,Lightly Active,Build Muscle,34.3,Balanced,2.94,5207.933333333333,27.733333333333334,7.124222222222222,69.23333333333333,1841.3222222222223,7.216666666666667,0.3362550215452155,0.3985319824331116
USER1275,44,Female,Moderately Active,Build Muscle,25.9,Balanced,5.37,8199.822222222223,45.01111111111111,7.530888888888889,68.73333333333333,2061.911111111111,6.958666666666667,0.3253157308111347,0.4556000012615457
USER1276,33,Male,Moderately Active,General Fitness,24.0,Low Carb,5.98,8178.166666666667,46.24444444444445,7.518777777777778,70.05555555555556,2049.8,7.024666666666667,0.38424340868463475,0.44989898048209065
USER1277,55,Male,Sedentary,Build Muscle,25.3,Balanced,4.71,2763.0444444444443,9.5,6.439333333333333,68.84444444444445,1653.5444444444445,7.074777777777778,0.3236977527750873,0.3844416918884854
USER1278,35,Male,Lightly Active,Stress Management,28.9,Vegetarian,5.19,5431.333333333333,25.455555555555556,6.847111111111111,70.72222222222223,1843.9,6.855333333333333,0.3819942619840531,0.4657191769072567
USER1279,33,Male,Moderately Active,Better Sleep,31.1,Balanced,4.6,8062.4111111111115,46.9,7.562777777777778,70.05555555555556,2059.8888888888887,7.093111111111111,0.40755114588100316,0.4570605504176253
USER1280,28,Female,Sedentary,Build Muscle,28.3,Vegetarian,4.07,2837.211111111111,8.877777777777778,6.5440000000000005,69.08888888888889,1656.9444444444443,7.047777777777777,0.3306493616670414,0.44840710604328116
USER1281,33,Female,Lightly Active,General Fitness,26.4,Balanced,6.13,5284.988888888889,26.61111111111111,6.943333333333333,68.55555555555556,1861.3111111111111,7.122888888888888,0.3768299485872638,0.48409392335599893
USER1282,30,Male,Lightly Active,Weight Loss,32.0,Balanced,2.81,5470.288888888889,25.944444444444443,6.929222222222222,71.91111111111111,1852.5222222222221,7.3164444444444445,0.36260085388380986,0.4648110524569423
USER1283,39,Male,Very Active,Weight Loss,24.7,Low Carb,3.01,11137.522222222222,73.37777777777778,8.071222222222222,70.58888888888889,2301.177777777778,6.840333333333334,0.3707342679806708,0.41953173294739377
USER1284,41,Female,Lightly Active,Build Muscle,30.1,Vegan,1.58,5571.222222222223,28.8,6.894,69.53333333333333,1872.8555555555556,6.684888888888889,0.3440858458415938,0.445892221258338
USER1285,24,Female,Moderately Active,Weight Loss,24.8,Balanced,4.67,7995.288888888889,47.666666666666664,7.500888888888889,69.12222222222222,2062.8777777777777,6.781888888888889,0.4066211861358436,0.38232432522708915
USER1286,18,Male,Lightly Active,Stress Management,27.7,Balanced,5.0,5928.711111111111,25.866666666666667,7.087000000000001,68.57777777777778,1861.6222222222223,6.917222222222222,0.3325722364750481,0.49584969117901695
USER1287,18,Male,Moderately Active,Weight Loss,25.5,Low Carb,4.31,8317.988888888889,45.58888888888889,7.515888888888888,70.06666666666666,2077.4333333333334,7.0,0.3327672787367967,0.45461749667035867
USER1288,37,Male,Lightly Active,Build Muscle,25.8,Balanced,4.53,5285.922222222222,27.6,7.062333333333333,70.53333333333333,1842.2,6.969,0.366808748037544,0.4001184343333395
USER1289,20,Female,Moderately Active,General Fitness,24.5,Vegetarian,3.27,8371.477777777778,48.266666666666666,7.443777777777778,70.32222222222222,2060.288888888889,7.072555555555555,0.3463938756505199,0.41145127682891375
USER1290,18,Male,Lightly Active,General Fitness,31.4,Vegetarian,3.55,5252.277777777777,28.944444444444443,7.118555555555555,68.85555555555555,1877.388888888889,7.091777777777778,0.3962576217305269,0.4254696645013194
USER1291,35,Female,Moderately Active,Build Muscle,23.1,Balanced,4.11,7540.633333333333,44.3,7.542333333333333,70.76666666666667,2021.9777777777779,7.0776666666666666,0.4017250614900368,0.4949436544510697
USER1292,56,Female,Moderately Active,Stress Management,23.0,Balanced,3.05,8376.444444444445,45.766666666666666,7.402666666666667,69.63333333333334,2054.4777777777776,7.032333333333333,0.33771776925729047,0.44363182901374854
USER1293,31,Female,Lightly Active,General Fitness,34.5,Vegetarian,2.76,5824.266666666666,27.033333333333335,6.906333333333334,70.96666666666667,1865.3333333333333,7.110777777777778,0.3200347123793072,0.48333377171260644
USER1294,40,Male,Sedentary,Build Muscle,29.9,Balanced,4.39,2664.0666666666666,8.744444444444444,6.430555555555555,69.77777777777777,1671.7888888888888,6.866555555555555,0.3707502949471016,0.4011366207052838
USER1295,32,Male,Sedentary,Weight Loss,18.0,Low Carb,3.18,2795.1666666666665,8.877777777777778,6.532111111111111,70.44444444444444,1651.5111111111112,6.978888888888889,0.3513166708046131,0.4404639718138142
USER1296,31,Male,Sedentary,Build Muscle,23.7,Balanced,4.99,2766.5444444444443,8.366666666666667,6.584333333333333,67.52222222222223,1645.4333333333334,6.943777777777778,0.361357882096433,0.44375668837805965
USER1297,41,Male,Moderately Active,Stress Management,18.8,Low Carb,6.33,8698.7,44.388888888888886,7.530222222222222,68.97777777777777,2079.488888888889,7.007777777777778,0.31025176393367476,0.43477986055504875
USER1298,29,Female,Sedentary,General Fitness,22.2,Balanced,3.74,2670.911111111111,8.177777777777777,6.457,70.06666666666666,1638.7777777777778,6.777111111111112,0.375769227651732,0.4452902341671317
USER1299,34,Other,Sedentary,Stress Management,18.0,Vegetarian,4.78,2696.0444444444443,7.933333333333334,6.387111111111111,69.22222222222223,1654.7111111111112,7.154555555555556,0.33802663459512733,0.47339556797473753
USER1300,35,Female,Moderately Active,Build Muscle,25.5,Balanced,2.32,8468.08888888889,44.56666666666667,7.538444444444445,70.38888888888889,2056.788888888889,6.977333333333334,0.3792149674306895,0.46285666333105785
USER1301,25,Female,Lightly Active,Weight Loss,21.4,Balanced,2.85,5701.9,26.177777777777777,6.908555555555555,70.46666666666667,1852.4222222222222,7.168444444444444,0.35487899984789273,0.4336505301377715
USER1302,41,Male,Lightly Active,Weight Loss,26.2,Vegetarian,2.76,5439.644444444444,27.77777777777778,7.160444444444445,70.27777777777777,1877.8333333333333,7.016333333333334,0.3386651989149258,0.4527988059775692
USER1303,30,Male,Sedentary,Build Muscle,19.5,Balanced,4.53,2744.677777777778,8.11111111111111,6.473222222222223,69.34444444444445,1634.388888888889,6.833222222222222,0.36575088963869046,0.42679442366482023
USER1304,24,Male,Very Active,General Fitness,26.3,Balanced,5.14,10661.177777777777,73.16666666666667,7.942222222222222,68.3,2287.5555555555557,7.013888888888889,0.37157924450422286,0.46565897177570054
USER1305,37,Female,Moderately Active,Stress Management,24.3,Balanced,3.23,8290.522222222222,43.12222222222222,7.4864444444444445,67.0111111111111,2032.8777777777777,7.033222222222222,0.3551034576373915,0.431056888891569
USER1306,23,Female,Moderately Active,Weight Loss,32.0,Balanced,6.23,8373.322222222223,44.611111111111114,7.408,69.74444444444444,2066.0555555555557,6.6931111111111115,0.34247907224256385,0.47881220539191666
USER1307,32,Female,Lightly Active,Build Muscle,31.6,Vegan,6.09,5246.677777777778,27.322222222222223,7.076555555555555,69.0,1850.2777777777778,7.072333333333333,0.4022790481692545,0.4292440343918269
USER1308,31,Male,Moderately Active,Build Muscle,29.1,Vegetarian,3.94,7979.977777777778,48.84444444444444,7.486,69.44444444444444,2070.366666666667,7.008,0.4089352460684117,0.3682352083951175
USER1309,42,Male,Sedentary,Build Muscle,24.7,Balanced,4.36,2675.8,8.78888888888889,6.439333333333333,70.14444444444445,1657.5666666666666,7.21311111111111,0.35120113070455233,0.4107477420439117
USER1310,36,Female,Sedentary,Weight Loss,33.9,Vegetarian,4.27,2729.1111111111113,8.811111111111112,6.556111111111111,69.86666666666666,1662.9222222222222,6.999222222222222,0.3814321572335302,0.4555435450147
USER1311,31,Male,Sedentary,Weight Loss,19.8,Low Carb,4.13,2518.0666666666666,9.566666666666666,6.4108888888888895,70.44444444444444,1655.588888888889,6.710111111111111,0.4221365746689411,0.3982891893821976
USER1312,40,Female,Lightly Active,Weight Loss,20.4,Vegan,1.83,5385.555555555556,24.955555555555556,7.052111111111111,69.11111111111111,1838.1333333333334,6.832,0.33089673402295894,0.4804836931925025
USER1313,45,Female,Lightly Active,Weight Loss,25.7,Balanced,4.05,5587.977777777778,26.477777777777778,6.972555555555555,69.87777777777778,1842.611111111111,6.951222222222222,0.35060621023383925,0.4689301154576187
USER1314,37,Female,Lightly Active,Weight Loss,35.0,Low Carb,1.62,5598.9111111111115,27.044444444444444,7.107444444444444,67.56666666666666,1873.1666666666667,6.935,0.35774692785948925,0.4571640820239624
USER1315,32,Male,Sedentary,Weight Loss,25.2,Low Carb,6.16,2802.4777777777776,8.977777777777778,6.493333333333333,68.13333333333334,1650.411111111111,6.8005555555555555,0.3468012810594337,0.4717399481469479
USER1316,18,Male,Lightly Active,General Fitness,25.3,Balanced,5.51,5462.722222222223,26.533333333333335,6.928333333333333,70.6,1861.4666666666667,7.142666666666667,0.358867222805104,0.47367978774441066
USER1317,21,Male,Moderately Active,Build Muscle,20.2,Balanced,3.68,7848.466666666666,44.03333333333333,7.552333333333333,69.68888888888888,2045.8333333333333,6.90088888888889,0.34365991075103847,0.469849656805996
USER1318,28,Male,Lightly Active,Better Sleep,29.8,Balanced,6.59,5458.777777777777,26.61111111111111,7.094555555555555,70.37777777777778,1851.7666666666667,6.890000000000001,0.31568816832743973,0.4598534215218255
USER1319,25,Male,Moderately Active,Weight Loss,29.8,Vegetarian,7.12,8281.488888888889,50.08888888888889,7.657555555555555,69.26666666666667,2076.3555555555554,7.248444444444445,0.3117599646597561,0.4475749162418507
USER1320,30,Female,Sedentary,Build Muscle,29.2,Balanced,3.47,2647.3777777777777,8.422222222222222,6.5088888888888885,70.93333333333334,1640.1888888888889,7.101,0.3875467585505861,0.46207158099088513
USER1321,32,Female,Moderately Active,Build Muscle,23.5,High Protein,5.39,8137.066666666667,42.56666666666667,7.54,67.11111111111111,2022.6666666666667,7.115888888888889,0.37010951177890633,0.4926274798003378
